time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;
0.294763;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;232.422553;-16.667064;1.058852;1.436106;0.999999;39.984542;43.661897;1.048779;1.269332;1.000001;-0.016934;25.042401;1.011511;1.112123;0.999999;-0.001674;12.826083;1.070193;1.460874;1.000000;-0.002309;17.560597;1.096367;1.194373;
0.294771;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;232.422555;-16.667064;1.058852;1.436106;0.999999;39.984538;43.661897;1.048779;1.269332;1.000001;-0.016932;25.042400;1.011511;1.112123;0.999999;-0.001674;12.826084;1.070193;1.460874;1.000000;-0.002309;17.560596;1.096367;1.194373;
0.294787;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;232.422559;-16.667064;1.058852;1.436106;0.999999;39.984531;43.661898;1.048779;1.269332;1.000001;-0.016928;25.042398;1.011511;1.112123;0.999999;-0.001674;12.826085;1.070193;1.460874;1.000000;-0.002309;17.560596;1.096367;1.194373;
0.294819;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;232.422566;-16.667064;1.058852;1.436106;0.999999;39.984518;43.661899;1.048779;1.269332;1.000001;-0.016920;25.042395;1.011511;1.112123;0.999999;-0.001675;12.826088;1.070193;1.460874;1.000000;-0.002308;17.560595;1.096367;1.194373;
0.294883;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;232.422580;-16.667065;1.058852;1.436106;0.999999;39.984490;43.661902;1.048779;1.269332;1.000001;-0.016905;25.042389;1.011511;1.112123;0.999999;-0.001677;12.826093;1.070193;1.460874;1.000000;-0.002308;17.560593;1.096367;1.194373;
0.295011;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;232.422609;-16.667066;1.058852;1.436105;0.999999;39.984435;43.661907;1.048779;1.269332;1.000001;-0.016875;25.042377;1.011511;1.112123;0.999999;-0.001681;12.826103;1.070193;1.460874;1.000000;-0.002306;17.560588;1.096367;1.194373;
0.295267;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055375;1.050564;1.035685;1.000000;232.422667;-16.667069;1.058852;1.436105;0.999999;39.984324;43.661918;1.048779;1.269332;1.000001;-0.016814;25.042352;1.011511;1.112123;0.999999;-0.001688;12.826124;1.070193;1.460873;1.000000;-0.002304;17.560579;1.096367;1.194374;
0.295779;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055375;1.050565;1.035685;1.000000;232.422783;-16.667075;1.058852;1.436105;0.999999;39.984103;43.661940;1.048779;1.269331;1.000001;-0.016693;25.042302;1.011511;1.112123;0.999999;-0.001702;12.826166;1.070193;1.460872;1.000000;-0.002298;17.560562;1.096367;1.194374;
0.296803;1.059995;1.045044;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055375;1.050565;1.035685;1.000000;232.423012;-16.667086;1.058852;1.436104;0.999999;39.983663;43.661983;1.048779;1.269331;1.000001;-0.016451;25.042203;1.011511;1.112122;0.999999;-0.001730;12.826249;1.070193;1.460869;1.000000;-0.002288;17.560527;1.096367;1.194375;
0.298851;1.059995;1.045044;1.010009;1.017716;1.019569;1.070193;1.061541;1.089922;1.056002;1.051076;1.057047;1.055375;1.050565;1.035685;1.000000;232.423466;-16.667107;1.058852;1.436102;0.999999;39.982786;43.662068;1.048779;1.269330;1.000001;-0.015968;25.042005;1.011511;1.112122;0.999999;-0.001786;12.826414;1.070193;1.460863;1.000000;-0.002267;17.560458;1.096366;1.194376;
0.302947;1.059996;1.045044;1.010009;1.017716;1.019569;1.070194;1.061541;1.089922;1.056002;1.051076;1.057048;1.055376;1.050565;1.035685;1.000000;232.424352;-16.667144;1.058852;1.436099;0.999999;39.981055;43.662232;1.048780;1.269328;1.000001;-0.015002;25.041611;1.011511;1.112120;0.999999;-0.001896;12.826738;1.070194;1.460851;1.000000;-0.002226;17.560322;1.096366;1.194379;
0.311139;1.059996;1.045044;1.010009;1.017717;1.019569;1.070195;1.061541;1.089922;1.056002;1.051076;1.057049;1.055377;1.050566;1.035686;1.000000;232.426037;-16.667200;1.058852;1.436093;0.999999;39.977678;43.662538;1.048780;1.269325;1.000001;-0.013077;25.040827;1.011512;1.112116;0.999999;-0.002109;12.827363;1.070195;1.460829;1.000000;-0.002152;17.560054;1.096366;1.194385;
0.327523;1.059996;1.045044;1.010009;1.017717;1.019570;1.070197;1.061542;1.089921;1.056003;1.051078;1.057050;1.055379;1.050568;1.035687;1.000000;232.429038;-16.667248;1.058853;1.436080;0.999999;39.971298;43.663065;1.048780;1.269319;1.000001;-0.009269;25.039277;1.011512;1.112110;0.999999;-0.002503;12.828539;1.070197;1.460787;1.000000;-0.002032;17.559537;1.096365;1.194396;
0.348460;1.059997;1.045044;1.010010;1.017718;1.019571;1.070200;1.061542;1.089921;1.056004;1.051079;1.057052;1.055381;1.050571;1.035689;1.000000;232.432109;-16.667207;1.058854;1.436065;0.999999;39.963952;43.663577;1.048780;1.269311;1.000001;-0.004520;25.037333;1.011512;1.112102;1.000000;-0.002928;12.829924;1.070200;1.460738;1.000000;-0.001937;17.558906;1.096365;1.194411;
0.348460;1.059997;1.045044;1.010010;1.017718;1.019571;1.070200;1.061542;1.089921;1.056004;1.051079;1.057052;1.055381;1.050571;1.035689;1.000000;232.432109;-16.667207;1.058854;1.436065;0.999999;39.963952;43.663577;1.048780;1.269311;1.000001;-0.004520;25.037333;1.011512;1.112102;1.000000;-0.002928;12.829924;1.070200;1.460738;1.000000;-0.001937;17.558906;1.096365;1.194411;
0.348460;1.059997;1.045044;1.010010;1.017718;1.019571;1.070200;1.061542;1.089921;1.056004;1.051079;1.057052;1.055381;1.050571;1.035689;1.000000;232.432109;-16.667207;1.058854;1.436065;0.999999;39.963952;43.663577;1.048780;1.269311;1.000001;-0.004520;25.037333;1.011512;1.112102;1.000000;-0.002928;12.829924;1.070200;1.460738;1.000000;-0.001937;17.558906;1.096365;1.194411;
0.360291;1.059998;1.045045;1.010010;1.017718;1.019571;1.070201;1.061543;1.089920;1.056005;1.051079;1.057053;1.055382;1.050572;1.035690;1.000000;232.433467;-16.667134;1.058854;1.436056;0.999999;39.960202;43.663786;1.048781;1.269307;1.000001;-0.001894;25.036251;1.011512;1.112098;1.000000;-0.003129;12.830648;1.070201;1.460711;1.000000;-0.001911;17.558564;1.096364;1.194419;
0.425827;1.060000;1.045046;1.010011;1.017720;1.019573;1.070207;1.061544;1.089919;1.056007;1.051083;1.057058;1.055388;1.050578;1.035694;1.000000;232.435899;-16.666264;1.058856;1.436011;0.999999;39.945232;43.663985;1.048782;1.269281;1.000001;0.011430;25.030537;1.011513;1.112078;1.000000;-0.003652;12.834099;1.070207;1.460580;1.000000;-0.002132;17.556814;1.096362;1.194462;
0.556899;1.060003;1.045049;1.010013;1.017724;1.019578;1.070218;1.061546;1.089916;1.056011;1.051088;1.057065;1.055398;1.050587;1.035700;0.999999;232.420720;-16.662918;1.058860;1.435934;1.000000;39.940738;43.660630;1.048785;1.269224;1.000001;0.030700;25.021000;1.011515;1.112053;1.000000;-0.002514;12.838793;1.070218;1.460377;1.000000;-0.003679;17.553945;1.096358;1.194537;
0.793974;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378566;-16.656093;1.058865;1.435836;1.000000;39.969227;43.651510;1.048789;1.269134;1.000000;0.042086;25.011658;1.011515;1.112054;1.000000;0.000333;12.843412;1.070229;1.460155;1.000000;-0.005920;17.550381;1.096353;1.194644;
0.793974;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378566;-16.656093;1.058865;1.435836;1.000000;39.969227;43.651510;1.048789;1.269134;1.000000;0.042086;25.011658;1.011515;1.112054;1.000000;0.000333;12.843412;1.070229;1.460155;1.000000;-0.005920;17.550381;1.096353;1.194644;
0.793975;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378566;-16.656093;1.058865;1.435836;1.000000;39.969227;43.651510;1.048789;1.269134;1.000000;0.042086;25.011658;1.011515;1.112054;1.000000;0.000333;12.843412;1.070229;1.460155;1.000000;-0.005920;17.550381;1.096353;1.194644;
0.793976;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378565;-16.656093;1.058865;1.435836;1.000000;39.969228;43.651510;1.048789;1.269134;1.000000;0.042086;25.011658;1.011515;1.112054;1.000000;0.000333;12.843412;1.070229;1.460155;1.000000;-0.005920;17.550381;1.096353;1.194644;
0.793978;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378565;-16.656093;1.058865;1.435836;1.000000;39.969228;43.651510;1.048789;1.269134;1.000000;0.042086;25.011658;1.011515;1.112054;1.000000;0.000333;12.843412;1.070229;1.460155;1.000000;-0.005920;17.550381;1.096353;1.194644;
0.793982;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378564;-16.656093;1.058865;1.435836;1.000000;39.969229;43.651510;1.048789;1.269134;1.000000;0.042086;25.011657;1.011515;1.112054;1.000000;0.000333;12.843412;1.070229;1.460155;1.000000;-0.005920;17.550381;1.096353;1.194644;
0.793990;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378562;-16.656092;1.058865;1.435835;1.000000;39.969231;43.651509;1.048789;1.269134;1.000000;0.042086;25.011657;1.011515;1.112054;1.000000;0.000333;12.843412;1.070229;1.460155;1.000000;-0.005920;17.550381;1.096353;1.194644;
0.794006;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378557;-16.656092;1.058865;1.435835;1.000000;39.969236;43.651508;1.048789;1.269134;1.000000;0.042086;25.011657;1.011515;1.112054;1.000000;0.000334;12.843412;1.070229;1.460155;1.000000;-0.005921;17.550381;1.096353;1.194644;
0.794038;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378548;-16.656091;1.058865;1.435835;1.000000;39.969245;43.651507;1.048789;1.269134;1.000000;0.042085;25.011656;1.011515;1.112054;1.000000;0.000334;12.843412;1.070229;1.460155;1.000000;-0.005921;17.550380;1.096353;1.194644;
0.794102;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378530;-16.656088;1.058865;1.435835;1.000000;39.969263;43.651503;1.048789;1.269134;1.000000;0.042084;25.011655;1.011515;1.112054;1.000000;0.000336;12.843413;1.070229;1.460155;1.000000;-0.005922;17.550380;1.096353;1.194644;
0.794230;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378494;-16.656084;1.058865;1.435835;1.000000;39.969299;43.651495;1.048789;1.269134;1.000000;0.042082;25.011653;1.011515;1.112054;1.000000;0.000339;12.843413;1.070229;1.460155;1.000000;-0.005924;17.550378;1.096353;1.194644;
0.794486;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378421;-16.656074;1.058865;1.435835;1.000000;39.969370;43.651480;1.048789;1.269134;1.000000;0.042077;25.011648;1.011515;1.112054;1.000000;0.000344;12.843414;1.070229;1.460155;1.000000;-0.005927;17.550376;1.096353;1.194644;
0.794998;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.378277;-16.656056;1.058865;1.435835;1.000000;39.969514;43.651450;1.048789;1.269134;1.000000;0.042068;25.011637;1.011515;1.112054;1.000000;0.000356;12.843417;1.070229;1.460155;1.000000;-0.005934;17.550371;1.096353;1.194644;
0.796022;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.377988;-16.656018;1.058865;1.435835;1.000000;39.969801;43.651391;1.048789;1.269133;1.000000;0.042049;25.011618;1.011515;1.112054;1.000000;0.000378;12.843421;1.070229;1.460154;1.000000;-0.005947;17.550360;1.096353;1.194644;
0.798070;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;232.377413;-16.655944;1.058865;1.435834;1.000000;39.970375;43.651271;1.048789;1.269133;1.000000;0.042009;25.011579;1.011515;1.112055;1.000000;0.000423;12.843431;1.070229;1.460153;1.000000;-0.005973;17.550340;1.096353;1.194645;
0.802166;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376269;-16.655796;1.058865;1.435833;1.000000;39.971525;43.651034;1.048789;1.269131;1.000000;0.041922;25.011503;1.011515;1.112055;1.000000;0.000512;12.843449;1.070229;1.460152;1.000000;-0.006025;17.550300;1.096353;1.194646;
0.810358;1.060008;1.045055;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.374011;-16.655504;1.058865;1.435831;1.000000;39.973827;43.650565;1.048790;1.269128;1.000000;0.041719;25.011364;1.011515;1.112056;1.000000;0.000684;12.843485;1.070229;1.460148;1.000000;-0.006123;17.550220;1.096353;1.194649;
0.826742;1.060008;1.045055;1.010014;1.017728;1.019584;1.070229;1.061547;1.089912;1.056015;1.051093;1.057074;1.055409;1.050597;1.035706;1.000000;232.369639;-16.654936;1.058866;1.435826;1.000000;39.978410;43.649650;1.048790;1.269122;1.000000;0.041202;25.011130;1.011514;1.112059;1.000000;0.001004;12.843555;1.070229;1.460141;1.000000;-0.006298;17.550067;1.096353;1.194655;
0.828659;1.060008;1.045055;1.010014;1.017728;1.019584;1.070229;1.061547;1.089912;1.056015;1.051093;1.057074;1.055409;1.050597;1.035706;1.000000;232.369144;-16.654871;1.058866;1.435826;1.000000;39.978941;43.649546;1.048790;1.269121;1.000000;0.041132;25.011107;1.011514;1.112059;1.000000;0.001039;12.843563;1.070229;1.460140;1.000000;-0.006316;17.550049;1.096352;1.194656;
0.828659;1.060008;1.045055;1.010014;1.017728;1.019584;1.070229;1.061547;1.089912;1.056015;1.051093;1.057074;1.055409;1.050597;1.035706;1.000000;232.369144;-16.654871;1.058866;1.435826;1.000000;39.978941;43.649546;1.048790;1.269121;1.000000;0.041132;25.011107;1.011514;1.112059;1.000000;0.001039;12.843563;1.070229;1.460140;1.000000;-0.006316;17.550049;1.096352;1.194656;
0.828659;1.060008;1.045055;1.010014;1.017728;1.019584;1.070229;1.061547;1.089912;1.056015;1.051093;1.057074;1.055409;1.050597;1.035706;1.000000;232.369144;-16.654871;1.058866;1.435826;1.000000;39.978941;43.649546;1.048790;1.269121;1.000000;0.041132;25.011107;1.011514;1.112059;1.000000;0.001039;12.843563;1.070229;1.460140;1.000000;-0.006316;17.550049;1.096352;1.194656;
0.834769;1.060008;1.045055;1.010014;1.017728;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055409;1.050598;1.035707;1.000000;232.367587;-16.654666;1.058866;1.435824;1.000000;39.980624;43.649218;1.048790;1.269119;1.000000;0.040899;25.011037;1.011514;1.112060;1.000000;0.001147;12.843589;1.070230;1.460138;1.000000;-0.006371;17.549994;1.096352;1.194658;
0.834769;1.060008;1.045055;1.010014;1.017728;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055409;1.050598;1.035707;1.000000;232.367587;-16.654666;1.058866;1.435824;1.000000;39.980624;43.649218;1.048790;1.269119;1.000000;0.040899;25.011037;1.011514;1.112060;1.000000;0.001147;12.843589;1.070230;1.460138;1.000000;-0.006371;17.549994;1.096352;1.194658;
0.834769;1.060008;1.045055;1.010014;1.017728;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055409;1.050598;1.035707;1.000000;232.367587;-16.654666;1.058866;1.435824;1.000000;39.980624;43.649218;1.048790;1.269119;1.000000;0.040899;25.011037;1.011514;1.112060;1.000000;0.001147;12.843589;1.070230;1.460138;1.000000;-0.006371;17.549994;1.096352;1.194658;
0.859510;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.361636;-16.653871;1.058866;1.435818;1.000000;39.987313;43.647947;1.048790;1.269111;1.000000;0.039763;25.010839;1.011514;1.112065;1.000000;0.001526;12.843690;1.070230;1.460129;1.000000;-0.006551;17.549781;1.096352;1.194666;
0.882399;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356818;-16.653196;1.058866;1.435812;1.000000;39.993095;43.646889;1.048791;1.269105;1.000000;0.038496;25.010766;1.011514;1.112069;1.000000;0.001784;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549597;1.096352;1.194674;
0.882399;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356818;-16.653196;1.058866;1.435812;1.000000;39.993095;43.646889;1.048791;1.269105;1.000000;0.038496;25.010766;1.011514;1.112069;1.000000;0.001784;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549597;1.096352;1.194674;
0.882400;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356818;-16.653196;1.058866;1.435812;1.000000;39.993096;43.646889;1.048791;1.269105;1.000000;0.038496;25.010766;1.011514;1.112069;1.000000;0.001784;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549597;1.096352;1.194674;
0.882401;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356818;-16.653196;1.058866;1.435812;1.000000;39.993096;43.646889;1.048791;1.269105;1.000000;0.038495;25.010766;1.011514;1.112069;1.000000;0.001784;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549597;1.096352;1.194674;
0.882403;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356817;-16.653196;1.058866;1.435812;1.000000;39.993096;43.646889;1.048791;1.269105;1.000000;0.038495;25.010766;1.011514;1.112069;1.000000;0.001784;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549597;1.096352;1.194674;
0.882407;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356816;-16.653195;1.058866;1.435812;1.000000;39.993097;43.646888;1.048791;1.269105;1.000000;0.038495;25.010766;1.011514;1.112069;1.000000;0.001784;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549597;1.096352;1.194674;
0.882415;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356815;-16.653195;1.058866;1.435812;1.000000;39.993099;43.646888;1.048791;1.269105;1.000000;0.038495;25.010766;1.011514;1.112069;1.000000;0.001784;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549597;1.096352;1.194674;
0.882431;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356811;-16.653195;1.058866;1.435812;1.000000;39.993104;43.646887;1.048791;1.269105;1.000000;0.038494;25.010766;1.011514;1.112069;1.000000;0.001784;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549597;1.096352;1.194674;
0.882463;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356805;-16.653194;1.058866;1.435812;1.000000;39.993112;43.646886;1.048791;1.269105;1.000000;0.038492;25.010766;1.011514;1.112069;1.000000;0.001785;12.843787;1.070230;1.460122;1.000000;-0.006649;17.549597;1.096352;1.194674;
0.882527;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356792;-16.653192;1.058866;1.435812;1.000000;39.993128;43.646883;1.048791;1.269105;1.000000;0.038488;25.010766;1.011514;1.112069;1.000000;0.001785;12.843787;1.070230;1.460122;1.000000;-0.006650;17.549596;1.096352;1.194674;
0.882655;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356766;-16.653188;1.058866;1.435812;1.000000;39.993160;43.646877;1.048791;1.269105;1.000000;0.038480;25.010766;1.011514;1.112069;1.000000;0.001786;12.843788;1.070230;1.460122;1.000000;-0.006650;17.549595;1.096352;1.194674;
0.882911;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356714;-16.653181;1.058866;1.435812;1.000000;39.993225;43.646866;1.048791;1.269105;1.000000;0.038464;25.010766;1.011514;1.112070;1.000000;0.001789;12.843789;1.070230;1.460122;1.000000;-0.006651;17.549594;1.096352;1.194674;
0.883423;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.356610;-16.653166;1.058866;1.435812;1.000000;39.993355;43.646843;1.048791;1.269104;1.000000;0.038431;25.010766;1.011514;1.112070;1.000000;0.001794;12.843791;1.070230;1.460121;1.000000;-0.006652;17.549590;1.096352;1.194674;
