time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;NETWORK__BUS____1-BUS____5-1_AC_iSide2;NETWORK__BUS____1-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____5-1_AC_iSide2;NETWORK__BUS____2-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____4-1_AC_iSide2;NETWORK__BUS____2-BUS____4-1_AC_state;CLA_2_4_currentLimitAutomaton_order;CLA_2_5_currentLimitAutomaton_order;CLA_2_4_currentLimitAutomaton_IMax;CLA_2_5_currentLimitAutomaton_IMax;
0.526470;1.060015;1.045042;1.010018;1.017730;1.019585;1.070229;1.061552;1.089919;1.056019;1.051096;1.057075;1.055409;1.050597;1.035709;0.999998;0.999998;1.000000;0.999998;0.999999;232.327824;0.002316;39.961856;0.075108;0.011500;-16.610974;43.585268;25.008279;12.842171;17.552061;1.058875;1.070229;1.048772;1.011519;1.096361;1.112682;1.148674;1.053494;1.183019;1.194484;0.216991;0.126991;597.153598;2.000000;333.645108;2.000000;448.244049;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.526502;1.060015;1.045042;1.010018;1.017730;1.019585;1.070229;1.061552;1.089919;1.056019;1.051096;1.057075;1.055409;1.050597;1.035709;0.999998;0.999998;1.000000;0.999998;0.999999;232.327817;0.002315;39.961852;0.075119;0.011500;-16.610975;43.585269;25.008275;12.842172;17.552060;1.058875;1.070229;1.048772;1.011519;1.096361;1.112682;1.148674;1.053494;1.183019;1.194484;0.216991;0.126991;597.153580;2.000000;333.645099;2.000000;448.244033;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.526566;1.060015;1.045042;1.010018;1.017730;1.019585;1.070229;1.061552;1.089919;1.056019;1.051096;1.057075;1.055409;1.050597;1.035709;0.999998;0.999998;1.000000;0.999998;0.999999;232.327802;0.002315;39.961843;0.075141;0.011501;-16.610977;43.585271;25.008266;12.842173;17.552058;1.058875;1.070229;1.048772;1.011519;1.096361;1.112682;1.148674;1.053494;1.183019;1.194484;0.216991;0.126991;597.153544;2.000000;333.645082;2.000000;448.244003;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.526694;1.060015;1.045042;1.010018;1.017730;1.019585;1.070229;1.061552;1.089919;1.056019;1.051096;1.057075;1.055409;1.050598;1.035709;0.999998;0.999998;1.000000;0.999998;0.999999;232.327772;0.002314;39.961825;0.075184;0.011503;-16.610981;43.585276;25.008248;12.842177;17.552055;1.058875;1.070229;1.048772;1.011519;1.096361;1.112682;1.148674;1.053493;1.183019;1.194484;0.216991;0.126991;597.153472;2.000000;333.645048;2.000000;448.243943;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.526950;1.060015;1.045042;1.010018;1.017730;1.019585;1.070229;1.061552;1.089919;1.056019;1.051096;1.057075;1.055409;1.050598;1.035709;0.999998;0.999998;1.000000;0.999998;0.999999;232.327713;0.002312;39.961789;0.075271;0.011507;-16.610989;43.585286;25.008212;12.842184;17.552048;1.058875;1.070229;1.048772;1.011519;1.096361;1.112682;1.148673;1.053493;1.183019;1.194484;0.216991;0.126991;597.153328;2.000000;333.644980;2.000000;448.243823;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.527462;1.060015;1.045042;1.010018;1.017730;1.019585;1.070229;1.061552;1.089919;1.056019;1.051096;1.057075;1.055409;1.050598;1.035709;0.999998;0.999998;1.000000;0.999998;0.999999;232.327595;0.002308;39.961718;0.075445;0.011514;-16.611005;43.585306;25.008139;12.842199;17.552034;1.058875;1.070229;1.048772;1.011519;1.096361;1.112682;1.148673;1.053493;1.183018;1.194484;0.216991;0.126991;597.153041;2.000000;333.644843;2.000000;448.243582;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.528486;1.060015;1.045042;1.010018;1.017730;1.019585;1.070229;1.061552;1.089919;1.056020;1.051097;1.057075;1.055409;1.050598;1.035709;0.999998;0.999998;1.000000;0.999998;0.999999;232.327359;0.002301;39.961576;0.075792;0.011528;-16.611036;43.585345;25.007995;12.842228;17.552007;1.058875;1.070229;1.048772;1.011519;1.096361;1.112682;1.148672;1.053493;1.183017;1.194485;0.216991;0.126991;597.152466;2.000000;333.644571;2.000000;448.243103;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.530534;1.060015;1.045042;1.010018;1.017730;1.019585;1.070229;1.061552;1.089919;1.056020;1.051097;1.057075;1.055409;1.050598;1.035709;0.999998;0.999998;1.000000;0.999998;0.999999;232.326886;0.002286;39.961296;0.076483;0.011555;-16.611099;43.585422;25.007708;12.842284;17.551953;1.058875;1.070229;1.048772;1.011519;1.096361;1.112682;1.148671;1.053492;1.183014;1.194487;0.216991;0.126991;597.151321;2.000000;333.644033;2.000000;448.242151;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.534630;1.060015;1.045043;1.010018;1.017730;1.019585;1.070229;1.061552;1.089919;1.056020;1.051097;1.057076;1.055409;1.050598;1.035709;0.999998;0.999998;1.000000;0.999998;0.999999;232.325942;0.002257;39.960750;0.077855;0.011605;-16.611222;43.585577;25.007139;12.842393;17.551846;1.058875;1.070229;1.048772;1.011519;1.096361;1.112682;1.148668;1.053490;1.183009;1.194490;0.216991;0.126991;597.149045;2.000000;333.642977;2.000000;448.240276;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.542822;1.060015;1.045043;1.010018;1.017730;1.019585;1.070230;1.061553;1.089919;1.056020;1.051097;1.057076;1.055410;1.050598;1.035710;0.999998;0.999998;1.000000;0.999998;0.999999;232.324058;0.002198;39.959710;0.080556;0.011687;-16.611458;43.585882;25.006016;12.842598;17.551640;1.058875;1.070230;1.048772;1.011519;1.096361;1.112682;1.148661;1.053486;1.183000;1.194495;0.216991;0.126991;597.144552;2.000000;333.640947;2.000000;448.236635;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.559206;1.060015;1.045043;1.010019;1.017731;1.019586;1.070231;1.061553;1.089919;1.056020;1.051097;1.057077;1.055410;1.050599;1.035710;0.999998;0.999998;1.000000;0.999998;0.999999;232.320319;0.002081;39.957845;0.085782;0.011783;-16.611895;43.586475;25.003843;12.842963;17.551250;1.058875;1.070231;1.048773;1.011519;1.096360;1.112683;1.148650;1.053480;1.182983;1.194507;0.216991;0.126991;597.135830;2.000000;333.637224;2.000000;448.229812;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.591974;1.060015;1.045044;1.010020;1.017732;1.019587;1.070232;1.061553;1.089918;1.056021;1.051098;1.057078;1.055412;1.050600;1.035711;0.999998;0.999998;1.000000;0.999998;0.999998;232.313053;0.001858;39.954965;0.095448;0.011706;-16.612665;43.587606;24.999791;12.843578;17.550555;1.058875;1.070232;1.048774;1.011520;1.096359;1.112685;1.148628;1.053470;1.182955;1.194530;0.216991;0.126991;597.119615;2.000000;333.631137;2.000000;448.218060;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.657510;1.060015;1.045046;1.010021;1.017733;1.019588;1.070234;1.061553;1.089916;1.056022;1.051099;1.057079;1.055414;1.050602;1.035712;0.999998;0.999998;1.000000;0.999998;0.999998;232.300068;0.001484;39.952263;0.111226;0.010612;-16.613962;43.589762;24.992982;12.844563;17.549442;1.058875;1.070234;1.048776;1.011520;1.096357;1.112690;1.148590;1.053458;1.182915;1.194572;0.216992;0.126992;597.093124;2.000000;333.624185;2.000000;448.202133;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.788582;1.060014;1.045049;1.010021;1.017733;1.019588;1.070236;1.061552;1.089913;1.056021;1.051099;1.057080;1.055416;1.050604;1.035713;0.999998;0.999998;0.999999;0.999998;0.999997;232.283970;0.001034;39.955335;0.127359;0.006347;-16.616364;43.594314;24.984881;12.846108;17.548051;1.058874;1.070236;1.048779;1.011520;1.096353;1.112704;1.148534;1.053467;1.182868;1.194645;0.216993;0.126993;597.067120;2.000000;333.626629;2.000000;448.196253;2.000000;2.000000;2.000000;1000.000000;600.000000;
1.050726;1.060013;1.045051;1.010016;1.017731;1.019587;1.070238;1.061549;1.089908;1.056019;1.051098;1.057080;1.055417;1.050605;1.035712;0.999998;0.999998;0.999997;0.999998;0.999997;232.290292;0.000925;39.973269;0.110952;-0.000303;-16.622252;43.605134;24.986168;12.848423;17.546937;1.058873;1.070238;1.048782;1.011515;1.096348;1.112733;1.148477;1.053560;1.182835;1.194748;0.216993;0.126993;597.097467;2.000000;333.659537;2.000000;448.239622;2.000000;2.000000;2.000000;1000.000000;600.000000;
1.575014;1.060013;1.045051;1.010006;1.017728;1.019585;1.070239;1.061546;1.089903;1.056016;1.051096;1.057080;1.055418;1.050606;1.035711;0.999998;0.999997;0.999996;0.999997;0.999997;232.340072;0.001887;40.001462;0.037248;0.000925;-16.633441;43.622951;25.006172;12.850666;17.545908;1.058872;1.070239;1.048784;1.011507;1.096343;1.112759;1.148427;1.053728;1.182814;1.194851;0.216993;0.126994;597.213279;2.000000;333.713587;2.000000;448.332257;2.000000;2.000000;2.000000;1000.000000;600.000000;
2.623590;1.060014;1.045054;1.010008;1.017730;1.019587;1.070239;1.061547;1.089903;1.056018;1.051097;1.057081;1.055418;1.050606;1.035712;0.999996;0.999996;0.999996;0.999996;0.999996;232.343324;0.002318;39.996397;0.034032;0.006247;-16.637197;43.627853;25.006629;12.849814;17.544948;1.058872;1.070239;1.048787;1.011508;1.096342;1.112748;1.148374;1.053699;1.182804;1.194864;0.216994;0.126994;597.210472;2.000000;333.702189;2.000000;448.319750;2.000000;2.000000;2.000000;1000.000000;600.000000;
4.720742;1.060014;1.045055;1.010009;1.017731;1.019588;1.070240;1.061547;1.089903;1.056019;1.051098;1.057081;1.055419;1.050607;1.035712;0.999995;0.999995;0.999995;0.999995;0.999995;232.335163;0.002196;39.990304;0.046994;0.006635;-16.638043;43.629561;25.001648;12.849289;17.544570;1.058872;1.070240;1.048788;1.011509;1.096342;1.112743;1.148343;1.053675;1.182801;1.194867;0.216995;0.126995;597.189363;2.000000;333.691180;2.000000;448.301279;2.000000;2.000000;2.000000;1000.000000;600.000000;
4.999999;1.060014;1.045055;1.010009;1.017731;1.019588;1.070240;1.061548;1.089903;1.056019;1.051098;1.057081;1.055419;1.050607;1.035712;0.999995;0.999995;0.999995;0.999995;0.999995;232.335143;0.002198;39.990248;0.047039;0.006663;-16.638070;43.629614;25.001614;12.849278;17.544565;1.058872;1.070240;1.048788;1.011509;1.096342;1.112743;1.148342;1.053675;1.182801;1.194866;0.216995;0.126995;0.000000;2.000000;333.691073;2.000000;448.301131;2.000000;2.000000;2.000000;1000.000000;600.000000;
4.999999;1.063249;1.043851;1.010364;1.010955;1.008855;1.065869;1.057161;1.087811;1.051368;1.046526;1.052617;1.051084;1.046258;1.031261;0.999995;0.999995;0.999995;0.999995;0.999995;187.416563;11.066258;52.044761;15.447631;6.034516;-25.149052;46.814652;23.569954;14.843610;18.956211;1.061396;1.065869;1.047865;1.011778;1.094784;1.062278;1.166810;1.048303;1.270205;1.226025;0.216620;0.126629;0.000000;3.000000;534.084467;2.000000;574.628580;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.000000;1.063249;1.043851;1.010364;1.010955;1.008855;1.065869;1.057161;1.087811;1.051368;1.046526;1.052617;1.051084;1.046258;1.031261;0.999995;0.999995;0.999995;0.999995;0.999995;187.416668;11.066088;52.044760;15.447670;6.034547;-25.149037;46.814668;23.569963;14.843623;18.956216;1.061396;1.065869;1.047865;1.011778;1.094784;1.062278;1.166810;1.048303;1.270206;1.226025;0.216620;0.126629;0.000000;3.000000;534.084913;2.000000;574.628920;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.000001;1.063249;1.043851;1.010364;1.010955;1.008855;1.065869;1.057161;1.087811;1.051367;1.046526;1.052617;1.051084;1.046258;1.031261;0.999995;0.999995;0.999995;0.999995;0.999995;187.416773;11.065918;52.044760;15.447708;6.034579;-25.149022;46.814685;23.569973;14.843636;18.956222;1.061396;1.065869;1.047865;1.011778;1.094784;1.062277;1.166810;1.048303;1.270207;1.226025;0.216620;0.126629;0.000000;3.000000;534.085360;2.000000;574.629261;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.000003;1.063249;1.043851;1.010364;1.010955;1.008855;1.065869;1.057161;1.087811;1.051367;1.046526;1.052617;1.051084;1.046258;1.031261;0.999995;0.999995;0.999995;0.999995;0.999995;187.416983;11.065579;52.044759;15.447786;6.034641;-25.148993;46.814717;23.569992;14.843662;18.956232;1.061396;1.065869;1.047865;1.011778;1.094784;1.062277;1.166810;1.048303;1.270209;1.226026;0.216620;0.126629;0.000000;3.000000;534.086252;2.000000;574.629941;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.000007;1.063249;1.043851;1.010364;1.010955;1.008854;1.065869;1.057160;1.087811;1.051367;1.046526;1.052616;1.051083;1.046258;1.031261;0.999995;0.999995;0.999995;0.999995;0.999995;187.417403;11.064900;52.044756;15.447940;6.034766;-25.148935;46.814783;23.570031;14.843714;18.956253;1.061396;1.065869;1.047865;1.011778;1.094784;1.062276;1.166811;1.048303;1.270214;1.226027;0.216620;0.126629;0.000000;3.000000;534.088037;2.000000;574.631302;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.000015;1.063249;1.043851;1.010364;1.010954;1.008854;1.065868;1.057160;1.087811;1.051367;1.046526;1.052616;1.051083;1.046258;1.031261;0.999995;0.999995;0.999995;0.999995;0.999995;187.418243;11.063543;52.044751;15.448249;6.035015;-25.148818;46.814913;23.570107;14.843817;18.956295;1.061396;1.065868;1.047865;1.011778;1.094784;1.062274;1.166813;1.048303;1.270224;1.226028;0.216620;0.126629;0.000000;3.000000;534.091605;2.000000;574.634024;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.000031;1.063249;1.043851;1.010364;1.010954;1.008853;1.065868;1.057160;1.087811;1.051367;1.046525;1.052616;1.051082;1.046257;1.031260;0.999995;0.999995;0.999995;0.999994;0.999995;187.419922;11.060829;52.044741;15.448866;6.035513;-25.148584;46.815175;23.570261;14.844024;18.956379;1.061396;1.065868;1.047865;1.011778;1.094784;1.062270;1.166816;1.048303;1.270243;1.226032;0.216620;0.126629;0.000000;3.000000;534.098740;2.000000;574.639466;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.000063;1.063250;1.043850;1.010364;1.010952;1.008852;1.065866;1.057159;1.087811;1.051367;1.046525;1.052614;1.051080;1.046255;1.031260;0.999995;0.999995;0.999995;0.999994;0.999995;187.423279;11.055407;52.044718;15.450098;6.036509;-25.148116;46.815697;23.570568;14.844438;18.956547;1.061396;1.065866;1.047864;1.011778;1.094783;1.062263;1.166822;1.048304;1.270280;1.226038;0.216620;0.126629;0.000000;3.000000;534.112998;2.000000;574.650341;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.000127;1.063250;1.043850;1.010364;1.010950;1.008849;1.065862;1.057158;1.087810;1.051366;1.046523;1.052612;1.051077;1.046252;1.031258;0.999995;0.999995;0.999995;0.999993;0.999994;187.429993;11.044582;52.044665;15.452558;6.038497;-25.147183;46.816741;23.571182;14.845264;18.956882;1.061397;1.065862;1.047864;1.011778;1.094783;1.062248;1.166834;1.048306;1.270356;1.226051;0.216619;0.126629;0.000000;3.000000;534.141470;2.000000;574.672059;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.000255;1.063252;1.043848;1.010363;1.010945;1.008842;1.065854;1.057155;1.087808;1.051364;1.046521;1.052607;1.051069;1.046246;1.031254;0.999996;0.999995;0.999995;0.999991;0.999994;187.443414;11.023006;52.044531;15.457454;6.042454;-25.145322;46.818828;23.572410;14.846913;18.957551;1.061399;1.065854;1.047862;1.011778;1.094781;1.062218;1.166858;1.048309;1.270506;1.226078;0.216619;0.126628;0.000000;3.000000;534.198234;2.000000;574.715365;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.000511;1.063254;1.043846;1.010363;1.010936;1.008830;1.065839;1.057150;1.087805;1.051360;1.046516;1.052598;1.051055;1.046233;1.031247;0.999997;0.999994;0.999994;0.999988;0.999993;187.470232;10.980153;52.044148;15.467159;6.050301;-25.141622;46.822993;23.574863;14.850195;18.958879;1.061402;1.065839;1.047860;1.011777;1.094779;1.062159;1.166907;1.048315;1.270804;1.226130;0.216618;0.126628;0.000000;3.000000;534.311054;2.000000;574.801467;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.001023;1.063260;1.043840;1.010362;1.010918;1.008806;1.065810;1.057140;1.087799;1.051353;1.046506;1.052580;1.051027;1.046208;1.031232;0.999998;0.999994;0.999994;0.999981;0.999990;187.523774;10.895621;52.042930;15.486221;6.065728;-25.134314;46.831292;23.579765;14.856692;18.961504;1.061408;1.065810;1.047855;1.011777;1.094774;1.062041;1.167004;1.048328;1.271393;1.226234;0.216616;0.126626;0.000000;3.000000;534.533906;2.000000;574.971660;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.002047;1.063270;1.043829;1.010360;1.010882;1.008759;1.065753;1.057119;1.087787;1.051338;1.046486;1.052544;1.050971;1.046159;1.031204;1.000002;0.999993;0.999993;0.999967;0.999986;187.630508;10.731115;52.038733;15.522993;6.095537;-25.120059;46.847782;23.589543;14.869436;18.966630;1.061419;1.065753;1.047846;1.011776;1.094763;1.061808;1.167195;1.048354;1.272540;1.226438;0.216613;0.126623;0.000000;3.000000;534.968814;2.000000;575.304262;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.004095;1.063290;1.043807;1.010356;1.010814;1.008668;1.065644;1.057080;1.087763;1.051310;1.046447;1.052475;1.050867;1.046067;1.031149;1.000009;0.999991;0.999991;0.999940;0.999977;187.842766;10.419271;52.023672;15.591433;6.151169;-25.092956;46.880404;23.609012;14.893997;18.976411;1.061442;1.065644;1.047827;1.011773;1.094744;1.061355;1.167569;1.048408;1.274718;1.226835;0.216606;0.126616;0.000000;3.000000;535.798131;2.000000;575.940349;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.008191;1.063329;1.043766;1.010348;1.010687;1.008503;1.065447;1.057007;1.087719;1.051257;1.046376;1.052351;1.050677;1.045899;1.031049;1.000023;0.999988;0.999988;0.999888;0.999958;188.263812;9.856627;51.969542;15.710078;6.247902;-25.044144;46.944813;23.647673;14.939974;18.994308;1.061485;1.065447;1.047791;1.011767;1.094706;1.060497;1.168287;1.048525;1.278659;1.227583;0.216593;0.126603;0.000000;3.000000;537.314086;2.000000;577.110445;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.016383;1.063399;1.043687;1.010330;1.010468;1.008219;1.065121;1.056878;1.087639;1.051161;1.046253;1.052141;1.050362;1.045621;1.030880;1.000050;0.999981;0.999981;0.999791;0.999921;189.101099;8.925921;51.782431;15.888607;6.392419;-24.966351;47.074064;23.724441;15.022983;19.024840;1.061561;1.065121;1.047724;1.011754;1.094639;1.058962;1.169631;1.048792;1.285175;1.228932;0.216569;0.126580;0.000000;3.000000;539.900831;2.000000;579.135961;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.024575;1.063459;1.043613;1.010310;1.010284;1.007985;1.064869;1.056768;1.087571;1.051078;1.046149;1.051975;1.050119;1.045405;1.030743;1.000076;0.999974;0.999974;0.999703;0.999883;189.941710;8.202002;51.508220;16.003775;6.481437;-24.912933;47.207820;23.801184;15.097208;19.049920;1.061627;1.064869;1.047661;1.011738;1.094580;1.057656;1.170884;1.049105;1.290207;1.230114;0.216546;0.126557;0.000000;3.000000;542.026806;2.000000;580.840885;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.032767;1.063510;1.043541;1.010287;1.010123;1.007787;1.064674;1.056672;1.087510;1.051004;1.046061;1.051841;1.049929;1.045236;1.030630;1.000102;0.999968;0.999967;0.999623;0.999846;190.796918;7.624799;51.167455;16.072717;6.526218;-24.881263;47.350380;23.878779;15.167466;19.071319;1.061681;1.064674;1.047601;1.011720;1.094527;1.056563;1.172084;1.049460;1.294122;1.231168;0.216523;0.126535;0.000000;3.000000;543.844172;2.000000;582.338601;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.040959;1.063553;1.043469;1.010263;1.009978;1.007611;1.064520;1.056584;1.087454;1.050936;1.045984;1.051732;1.049779;1.045101;1.030535;1.000128;0.999961;0.999960;0.999548;0.999808;191.675549;7.147831;50.775930;16.108640;6.535583;-24.868928;47.504878;23.958054;15.237610;19.090464;1.061726;1.064519;1.047542;1.011700;1.094479;1.055665;1.173261;1.049856;1.297208;1.232123;0.216501;0.126513;0.000000;3.000000;545.470638;2.000000;583.716752;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.057343;1.063617;1.043318;1.010207;1.009704;1.007288;1.064284;1.056421;1.087354;1.050808;1.045847;1.051557;1.049547;1.044892;1.030377;1.000177;0.999950;0.999946;0.999412;0.999734;193.531245;6.343521;49.892055;16.123640;6.477556;-24.891682;47.858092;24.125300;15.388468;19.127054;1.061791;1.064284;1.047423;1.011655;1.094393;1.054374;1.175653;1.050765;1.301905;1.233847;0.216454;0.126468;0.000000;3.000000;548.531292;2.000000;586.397133;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.073727;1.063656;1.043157;1.010143;1.009434;1.006982;1.064117;1.056264;1.087263;1.050686;1.045724;1.051420;1.049379;1.044739;1.030245;1.000222;0.999939;0.999932;0.999292;0.999662;195.531265;5.657887;48.902661;16.084488;6.333974;-24.969204;48.272500;24.306799;15.556444;19.164353;1.061826;1.064117;1.047298;1.011602;1.094316;1.053679;1.178157;1.051825;1.305260;1.235387;0.216404;0.126419;0.000000;3.000000;551.535531;2.000000;589.124254;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.090111;1.063672;1.042982;1.010071;1.009153;1.006669;1.063984;1.056105;1.087176;1.050561;1.045604;1.051300;1.049243;1.044614;1.030123;1.000265;0.999930;0.999919;0.999188;0.999593;197.686159;5.008277;47.839764;16.012692;6.123156;-25.090458;48.748876;24.505880;15.745142;19.205645;1.061835;1.063983;1.047164;1.011542;1.094244;1.053486;1.180838;1.053029;1.307936;1.236817;0.216349;0.126366;0.000000;3.000000;554.686349;2.000000;592.047601;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.106495;1.063671;1.042792;1.009991;1.008851;1.006338;1.063862;1.055936;1.087090;1.050428;1.045479;1.051183;1.049118;1.044498;1.030000;1.000305;0.999922;0.999905;0.999098;0.999527;199.995756;4.351726;46.724539;15.918137;5.856538;-25.246025;49.284601;24.725005;15.954254;19.252934;1.061824;1.063862;1.047019;1.011475;1.094176;1.053707;1.183728;1.054370;1.310358;1.238181;0.216290;0.126308;0.000000;3.000000;558.084365;2.000000;595.239924;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.139263;1.063628;1.042367;1.009808;1.008176;1.005602;1.063616;1.055561;1.086917;1.050126;1.045200;1.050931;1.048862;1.044258;1.029730;1.000375;0.999910;0.999879;0.998962;0.999411;205.019508;2.966072;44.409996;15.662384;5.187543;-25.624117;50.503158;25.227984;16.421445;19.368187;1.061758;1.063616;1.046699;1.011322;1.094046;1.055023;1.190118;1.057419;1.315271;1.240782;0.216158;0.126180;0.000000;3.000000;565.697907;2.000000;602.472201;2.000000;2.000000;2.000000;1000.000000;600.000000;
5.172031;1.063545;1.041893;1.009598;1.007418;1.004785;1.063364;1.055144;1.086743;1.049780;1.044883;1.050658;1.048597;1.044007;1.029432;1.000431;0.999903;0.999853;0.998886;0.999315;210.486016;1.515095;42.044008;15.297987;4.357583;-26.063801;51.883007;25.816520;16.941274;19.509629;1.061647;1.063364;1.046345;1.011148;1.093925;1.057245;1.197207;1.060909;1.320304;1.243198;0.216010;0.126036;0.000000;3.000000;574.255995;2.000000;610.704697;2.000000;2.000000;2.000000;1000.000000;600.000000;
