time;NETWORK__BEAV___6_TN_Upu_value;NETWORK__CLIN___8_TN_Upu_value;NETWORK__GLEN__12_TN_Upu_value;NETWORK__KANA___1_TN_Upu_value;NETWORK__LOGA___3_TN_Upu_value;NETWORK__SALT___9_TN_Upu_value;NETWORK__TURN___2_TN_Upu_value;GEN____6_SM_generator_PGen;GEN____9_SM_generator_PGen;GEN____1_SM_generator_PGen;GEN___12_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____9_SM_generator_QGen;GEN____1_SM_generator_QGen;GEN___12_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____6_SM_generator_omegaPu;GEN____9_SM_generator_omegaPu;GEN____1_SM_generator_omegaPu;GEN___12_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____6_SM_generator_efdPu_value;GEN____9_SM_generator_efdPu_value;GEN____1_SM_generator_efdPu_value;GEN___12_SM_generator_efdPu_value;GEN____3_SM_generator_efdPu_value;GEN____8_SM_generator_efdPu_value;GEN____2_SM_generator_efdPu_value;
0.963979;0.979984;1.004954;1.015042;1.039998;0.984954;0.979990;1.009995;-0.013997;-0.027966;478.664347;309.997587;40.021469;450.028242;0.021219;0.931331;2.335753;128.856650;128.773591;-1.031284;61.988512;-0.725502;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.056017;1.025094;1.586444;1.423847;1.175913;1.648169;1.064053;
1.000000;0.979984;1.004954;1.015043;1.039998;0.984954;0.979991;1.009995;-0.010261;-0.023297;478.667210;309.996726;40.018494;450.021399;0.020976;0.931099;2.335282;128.856271;128.774358;-1.031672;61.988489;-0.725260;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.056009;1.025087;1.586443;1.423840;1.175919;1.648166;1.064053;
1.000000;0.948508;0.942176;0.008120;0.905132;0.902540;0.802458;0.942797;31.163396;84.063378;394.421045;20.611070;79.811256;456.158913;26.343449;84.319459;519.483424;560.920789;23.267611;247.212431;252.508039;230.295313;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.528396;3.793473;3.703891;5.000000;2.369628;2.559936;2.111042;
1.000001;0.948508;0.942176;0.008120;0.905132;0.902540;0.802457;0.942796;31.163387;84.063060;394.420897;20.610897;79.811209;456.158770;26.343317;84.319630;519.482211;560.919929;23.267418;247.212386;252.508268;230.295386;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.528400;3.793484;3.703900;5.000000;2.369634;2.559942;2.111049;
1.000002;0.948507;0.942176;0.008120;0.905131;0.902540;0.802456;0.942796;31.163379;84.062742;394.420749;20.610725;79.811161;456.158627;26.343184;84.319802;519.480997;560.919070;23.267224;247.212340;252.508497;230.295459;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.528403;3.793496;3.703909;5.000000;2.369639;2.559947;2.111056;
1.000004;0.948507;0.942175;0.008120;0.905131;0.902539;0.802455;0.942795;31.163363;84.062105;394.420454;20.610380;79.811066;456.158341;26.342920;84.320144;519.478570;560.917351;23.266838;247.212249;252.508955;230.295605;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.528410;3.793520;3.703928;5.000000;2.369651;2.559958;2.111070;
1.000008;0.948506;0.942174;0.008120;0.905129;0.902538;0.802453;0.942794;31.163330;84.060831;394.419863;20.609690;79.810876;456.157768;26.342391;84.320829;519.473716;560.913912;23.266065;247.212067;252.509870;230.295896;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.528425;3.793567;3.703964;5.000000;2.369673;2.559980;2.111097;
1.000013;0.948505;0.942172;0.008120;0.905127;0.902536;0.802451;0.942792;31.163286;84.059124;394.419070;20.608765;79.810621;456.157000;26.341681;84.321747;519.467208;560.909303;23.265029;247.211823;252.511098;230.296286;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.528444;3.793630;3.704014;5.000000;2.369703;2.560009;2.111134;
1.000013;0.948505;0.942172;0.008120;0.905127;0.902536;0.802451;0.942792;31.163286;84.059124;394.419070;20.608765;79.810621;456.157000;26.341681;84.321747;519.467208;560.909303;23.265029;247.211823;252.511098;230.296286;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.528444;3.793630;3.704014;5.000000;2.369703;2.560009;2.111134;
1.000013;0.948505;0.942172;0.008120;0.905127;0.902536;0.802451;0.942792;31.163286;84.059124;394.419070;20.608765;79.810621;456.157000;26.341681;84.321747;519.467208;560.909303;23.265029;247.211823;252.511098;230.296286;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.528444;3.793630;3.704014;5.000000;2.369703;2.560009;2.111134;
1.000016;0.948505;0.942172;0.008120;0.905125;0.902536;0.802449;0.942791;31.163264;84.058284;394.418681;20.608311;79.810496;456.156622;26.341332;84.322198;519.464010;560.907037;23.264520;247.211704;252.511701;230.296478;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.528453;3.793661;3.704038;5.000000;2.369718;2.560023;2.111152;
1.000032;0.948501;0.942167;0.008120;0.905119;0.902531;0.802441;0.942785;31.163132;84.053191;394.416320;20.605553;79.809736;456.154333;26.339215;84.324937;519.444603;560.893290;23.261429;247.210976;252.515362;230.297642;1.000000;1.000000;1.000000;1.000000;1.000000;0.999999;1.000000;1.528510;3.793849;3.704184;5.000000;2.369809;2.560109;2.111262;
1.000064;0.948495;0.942157;0.008119;0.905105;0.902522;0.802424;0.942774;31.162868;84.043008;394.411608;20.600040;79.808214;456.149758;26.334978;84.330411;519.405812;560.865808;23.255253;247.209521;252.522677;230.299970;1.000000;1.000000;1.000000;1.000001;0.999999;0.999999;1.000000;1.528625;3.794225;3.704478;5.000000;2.369989;2.560282;2.111481;
1.000128;0.948483;0.942138;0.008117;0.905079;0.902504;0.802391;0.942751;31.162335;84.022654;394.402219;20.589028;79.805165;456.140627;26.326497;84.341351;519.328318;560.810896;23.242913;247.206616;252.537287;230.304624;1.000000;0.999999;1.000001;1.000002;0.999999;0.999999;1.000000;1.528853;3.794976;3.705064;5.000000;2.370350;2.560628;2.111919;
1.000256;0.948458;0.942100;0.008113;0.905025;0.902467;0.802324;0.942706;31.161257;83.981997;394.383586;20.567058;79.799051;456.122440;26.309501;84.363196;519.173686;560.701283;23.218289;247.200819;252.566421;230.313922;0.999999;0.999999;1.000001;1.000003;0.999999;0.999999;0.999999;1.529309;3.796475;3.706233;5.000000;2.371071;2.561318;2.112794;
1.000512;0.948408;0.942025;0.008106;0.904918;0.902395;0.802192;0.942617;31.159050;83.900884;394.346896;20.523329;79.786751;456.086364;26.275380;84.406747;518.865836;560.482889;23.169261;247.189279;252.624345;230.332482;0.999999;0.999998;1.000002;1.000007;0.999998;0.999999;0.999999;1.530217;3.799461;3.708563;5.000000;2.372508;2.562694;2.114537;
1.001024;0.948309;0.941874;0.008092;0.904706;0.902251;0.801929;0.942438;31.154428;83.739455;394.275806;20.436712;79.761870;456.015392;26.206620;84.493290;518.255753;560.049413;23.072077;247.166418;252.738833;230.369457;0.999997;0.999995;1.000005;1.000015;0.999997;0.999999;0.999998;1.532019;3.805385;3.713187;5.000000;2.375359;2.565426;2.117998;
1.002048;0.948113;0.941578;0.008065;0.904289;0.901967;0.801412;0.942087;31.144360;83.419737;394.142686;20.266777;79.710990;455.878136;26.067059;84.664176;517.057758;559.195538;22.881137;247.121576;252.962452;230.442842;0.999995;0.999991;1.000010;1.000030;0.999993;0.999999;0.999997;1.535569;3.817039;3.722294;5.000000;2.380980;2.570814;2.124817;
1.004096;0.947734;0.941003;0.008011;0.903480;0.901415;0.800410;0.941405;31.120957;82.792458;393.911840;19.939644;79.604854;455.622026;25.779992;84.997343;514.748055;557.538731;22.512495;247.035436;253.388928;230.587488;0.999989;0.999981;1.000020;1.000061;0.999987;0.999998;0.999994;1.542459;3.839592;3.739958;5.000000;2.391899;2.581291;2.138056;
1.004096;0.947734;0.941003;0.008011;0.903480;0.901415;0.800410;0.941405;31.120957;82.792458;393.911840;19.939644;79.604854;455.622026;25.779992;84.997343;514.748055;557.538731;22.512495;247.035436;253.388928;230.587488;0.999989;0.999981;1.000020;1.000061;0.999987;0.999998;0.999994;1.542459;3.839592;3.739958;5.000000;2.391899;2.581291;2.138056;
1.008192;0.947020;0.939917;0.007911;0.901960;0.900373;0.798533;0.940120;31.061335;81.583512;393.585353;19.332870;79.375741;455.180769;25.175746;85.630815;510.455704;554.418604;21.824610;246.877500;254.163846;230.869230;0.999979;0.999963;1.000039;1.000123;0.999975;0.999996;0.999988;1.555428;3.881826;3.773181;5.000000;2.412494;2.601101;2.163004;
1.016384;0.945753;0.937987;0.007733;0.899272;0.898520;0.795237;0.937834;30.892955;79.326482;393.426743;18.285089;78.854939;454.562231;23.858945;86.777643;503.048666;548.877850;20.621558;246.619727;255.437474;231.408978;0.999958;0.999927;1.000079;1.000247;0.999950;0.999993;0.999978;1.578385;3.955842;3.831941;5.000000;2.449096;2.636493;2.207287;
1.032768;0.943767;0.934944;0.007450;0.895084;0.895599;0.790172;0.934233;30.377623;75.316418;394.775080;16.702446;77.594426;454.240430;20.873639;88.667189;492.088001;540.103165;18.751333;246.335041;257.112117;232.431242;0.999917;0.999859;1.000156;1.000497;0.999903;0.999987;0.999958;1.614185;4.069077;3.923670;5.000000;2.506583;2.692800;2.276832;
1.049152;0.942403;0.932830;0.007247;0.892233;0.893572;0.786810;0.931729;29.647571;71.827189;398.002478;15.638645;76.075854;454.976795;17.507853;90.102755;485.327835;533.869747;17.424628;246.349801;257.871349;233.413688;0.999877;0.999794;1.000231;1.000748;0.999857;0.999980;0.999941;1.638509;4.143552;3.986419;5.000000;2.546086;2.732535;2.324832;
1.081920;0.940918;0.930472;0.006985;0.889143;0.891323;0.783345;0.928898;27.718511;65.684346;408.184404;14.386008;72.451390;458.639220;10.153081;92.072380;479.619241;526.222167;15.687807;247.157715;257.883040;235.394338;0.999802;0.999675;1.000365;1.001249;0.999774;0.999962;0.999918;1.664223;4.218417;4.055380;5.000000;2.588471;2.778123;2.377953;
1.100000;0.940621;0.929963;0.006898;0.888525;0.890845;0.782771;0.928250;26.457458;62.580015;415.363658;14.021795;70.173696;461.587617;5.900962;92.777076;479.608465;523.977178;15.067775;247.981976;257.350166;236.514152;0.999763;0.999614;1.000429;1.001525;0.999732;0.999947;0.999911;1.668765;4.229401;4.069909;5.000000;2.596272;2.788746;2.389239;
1.100000;0.966890;0.983071;0.864073;1.003719;0.960409;0.932660;0.985170;-4.790516;-43.569836;471.485484;277.653593;21.977087;446.300403;-28.600399;24.417203;63.319213;169.359995;-143.558678;44.720992;102.393740;46.552579;0.999763;0.999614;1.000429;1.001525;0.999732;0.999947;0.999911;1.274490;1.892208;2.259077;4.784912;1.588260;2.015046;1.502387;
1.100001;0.966890;0.983071;0.864076;1.003719;0.960409;0.932661;0.985170;-4.790727;-43.570305;471.486210;277.656389;21.976717;446.300586;-28.600740;24.416858;63.318679;169.359311;-143.555329;44.720360;102.392949;46.551888;0.999763;0.999614;1.000429;1.001525;0.999732;0.999947;0.999911;1.274486;1.892190;2.259064;4.784854;1.588252;2.015039;1.502379;
1.100002;0.966890;0.983072;0.864079;1.003720;0.960410;0.932662;0.985171;-4.790939;-43.570775;471.486936;277.659186;21.976347;446.300770;-28.601082;24.416512;63.318144;169.358626;-143.551980;44.719728;102.392158;46.551197;0.999763;0.999614;1.000429;1.001525;0.999732;0.999947;0.999911;1.274482;1.892173;2.259050;4.784795;1.588244;2.015032;1.502370;
1.100004;0.966891;0.983073;0.864084;1.003722;0.960411;0.932664;0.985172;-4.791362;-43.571714;471.488388;277.664779;21.975607;446.301137;-28.601765;24.415821;63.317076;169.357257;-143.545283;44.718464;102.390577;46.549814;0.999763;0.999614;1.000429;1.001525;0.999732;0.999947;0.999911;1.274473;1.892138;2.259023;4.784677;1.588228;2.015018;1.502353;
1.100008;0.966892;0.983074;0.864095;1.003724;0.960412;0.932667;0.985173;-4.792208;-43.573593;471.491291;277.675965;21.974127;446.301871;-28.603132;24.414440;63.314939;169.354519;-143.531888;44.715936;102.387414;46.547049;0.999763;0.999614;1.000429;1.001525;0.999732;0.999947;0.999911;1.274456;1.892067;2.258968;4.784439;1.588196;2.014990;1.502319;
1.100016;0.966894;0.983078;0.864116;1.003730;0.960416;0.932675;0.985177;-4.793899;-43.577349;471.497097;277.698336;21.971168;446.303340;-28.605865;24.411677;63.310665;169.349044;-143.505101;44.710881;102.381089;46.541519;0.999763;0.999614;1.000429;1.001525;0.999732;0.999947;0.999911;1.274422;1.891926;2.258860;4.783964;1.588133;2.014935;1.502250;
1.100032;0.966898;0.983084;0.864160;1.003742;0.960423;0.932690;0.985185;-4.797282;-43.584861;471.508706;277.743071;21.965250;446.306277;-28.611331;24.406152;63.302120;169.338096;-143.451532;44.700773;102.368442;46.530461;0.999763;0.999614;1.000429;1.001525;0.999732;0.999947;0.999911;1.274354;1.891644;2.258642;4.783015;1.588005;2.014824;1.502113;
1.100064;0.966906;0.983098;0.864246;1.003765;0.960438;0.932719;0.985200;-4.804047;-43.599882;471.531918;277.832516;21.953417;446.312148;-28.622257;24.395106;63.285037;169.316208;-143.344422;44.680566;102.343157;46.508353;0.999763;0.999614;1.000429;1.001525;0.999732;0.999947;0.999911;1.274218;1.891080;2.258208;4.781117;1.587751;2.014603;1.501839;
1.100128;0.966921;0.983124;0.864419;1.003811;0.960467;0.932778;0.985230;-4.817569;-43.629908;471.578310;278.011305;21.929765;446.323885;-28.644097;24.373030;63.250901;169.272466;-143.130308;44.640185;102.292629;46.464173;0.999763;0.999614;1.000429;1.001525;0.999733;0.999947;0.999911;1.273946;1.889953;2.257340;4.777324;1.587242;2.014160;1.501292;
1.100256;0.966953;0.983177;0.864765;1.003904;0.960525;0.932895;0.985290;-4.844586;-43.689898;471.670971;278.368482;21.882509;446.347327;-28.687716;24.328941;63.182745;169.185122;-142.702505;44.559563;102.191735;46.375952;0.999763;0.999615;1.000429;1.001526;0.999733;0.999947;0.999911;1.273402;1.887703;2.255605;4.769752;1.586225;2.013276;1.500198;
1.100512;0.967015;0.983284;0.865454;1.004089;0.960641;0.933129;0.985410;-4.898513;-43.809631;471.855795;279.081235;21.788198;446.394096;-28.774717;24.241013;63.046902;169.010981;-141.848599;44.398870;101.990596;46.200062;0.999763;0.999615;1.000429;1.001526;0.999733;0.999947;0.999912;1.272318;1.883216;2.252147;4.754654;1.584197;2.011513;1.498017;
1.101024;0.967139;0.983495;0.866823;1.004456;0.960871;0.933595;0.985650;-5.005941;-44.048112;472.223468;280.500350;21.600366;446.487161;-28.947779;24.066152;62.777077;168.664887;-140.147592;44.079682;101.590899;45.850482;0.999764;0.999616;1.000429;1.001526;0.999734;0.999947;0.999912;1.270161;1.874293;2.245269;4.724652;1.580162;2.008004;1.493678;
1.102048;0.967385;0.983912;0.869527;1.005183;0.961326;0.934515;0.986123;-5.219105;-44.521154;472.950965;283.313192;21.227849;446.671406;-29.290163;23.720375;62.244778;167.981348;-136.772799;43.449989;100.801714;45.160018;0.999764;0.999619;1.000429;1.001527;0.999736;0.999947;0.999914;1.265891;1.856655;2.231668;4.665409;1.572175;2.001055;1.485090;
1.104096;0.967867;0.984730;0.874799;1.006603;0.962217;0.936313;0.987049;-5.638761;-45.451701;474.375021;288.838624;20.495218;447.032313;-29.960203;23.044292;61.208875;166.648122;-130.132089;42.224525;99.263314;43.813114;0.999765;0.999624;1.000430;1.001529;0.999739;0.999948;0.999917;1.257526;1.822189;2.205072;4.549894;1.556526;1.987432;1.468272;
1.108192;0.968791;0.986298;0.884826;1.009318;0.963925;0.939745;0.988824;-6.452136;-47.251744;477.102941;299.498823;19.078194;447.723594;-31.243094;21.751673;59.246381;164.111365;-117.284854;39.903080;96.339700;41.249493;0.999768;0.999635;1.000429;1.001530;0.999746;0.999949;0.999924;1.241474;1.756369;2.154214;4.330226;1.526489;1.961250;1.436016;
1.116384;0.970490;0.989184;0.902991;1.014281;0.967060;0.946003;0.992084;-7.980830;-50.615446;482.105143;319.336404;16.427213;448.983239;-33.592671;19.387102;55.718440;159.514460;-93.300971;35.732365;91.055613;36.599409;0.999773;0.999658;1.000428;1.001525;0.999760;0.999950;0.999939;1.211903;1.636222;2.061139;3.932441;1.471122;1.912862;1.376654;
1.132768;0.973373;0.994085;0.932959;1.022607;0.972365;0.956453;0.997602;-10.686396;-56.448318;490.491423;353.670455;11.792797;451.015318;-37.511438;15.418085;49.977236;151.938092;-51.799094;28.967094;82.398041;28.908779;0.999787;0.999707;1.000418;1.001490;0.999794;0.999950;0.999970;1.161640;1.435265;1.904706;3.276672;1.376859;1.830049;1.275870;
1.147177;0.975470;0.997661;0.954243;1.028611;0.976221;0.963958;1.001617;-12.751326;-60.691767;496.453530;379.244754;8.344755;452.305622;-40.240653;12.552173;45.909532;146.558012;-20.841072;24.231169;76.306683;23.411532;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124999;1.290749;1.791698;2.811242;1.307951;1.769149;1.202363;
1.147177;0.975470;0.997661;0.954243;1.028611;0.976221;0.963958;1.001617;-12.751326;-60.691767;496.453530;379.244754;8.344755;452.305622;-40.240653;12.552173;45.909532;146.558012;-20.841072;24.231169;76.306683;23.411532;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124999;1.290749;1.791698;2.811242;1.307951;1.769149;1.202363;
1.147177;0.975470;0.997661;0.954243;1.028611;0.976221;0.963958;1.001617;-12.751326;-60.691767;496.453530;379.244754;8.344755;452.305622;-40.240653;12.552173;45.909532;146.558012;-20.841072;24.231169;76.306683;23.411532;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124999;1.290749;1.791698;2.811242;1.307951;1.769149;1.202363;
1.147215;0.975475;0.997670;0.954293;1.028625;0.976230;0.963976;1.001626;-12.756355;-60.701781;496.467409;379.305810;8.336491;452.308394;-40.246924;12.545426;45.900112;146.545516;-20.767629;24.220257;76.292598;23.398691;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124912;1.290409;1.791431;2.810157;1.307787;1.769004;1.202189;
1.147215;0.975473;0.997668;0.954279;1.028622;0.976228;0.963971;1.001624;-12.759140;-60.736044;496.445349;379.366691;8.323241;452.300816;-40.259619;12.548687;45.912762;146.550991;-20.802789;24.226978;76.299446;23.405985;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124932;1.290493;1.791482;2.810428;1.307830;1.769030;1.202226;
1.147215;0.975473;0.997668;0.954279;1.028622;0.976228;0.963971;1.001624;-12.759140;-60.736044;496.445349;379.366691;8.323241;452.300816;-40.259619;12.548687;45.912762;146.550991;-20.802789;24.226978;76.299446;23.405985;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124932;1.290493;1.791482;2.810428;1.307830;1.769030;1.202226;
1.147215;0.975473;0.997668;0.954279;1.028622;0.976228;0.963971;1.001624;-12.759140;-60.736044;496.445349;379.366691;8.323241;452.300816;-40.259619;12.548687;45.912762;146.550991;-20.802789;24.226978;76.299446;23.405985;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124932;1.290493;1.791482;2.810428;1.307830;1.769030;1.202226;
1.147216;0.975474;0.997668;0.954281;1.028623;0.976228;0.963971;1.001624;-12.759268;-60.736294;496.445695;379.368182;8.323032;452.300888;-40.259774;12.548521;45.912544;146.550694;-20.801033;24.226722;76.299109;23.405677;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124929;1.290484;1.791475;2.810401;1.307826;1.769027;1.202222;
1.147217;0.975474;0.997668;0.954282;1.028623;0.976228;0.963971;1.001624;-12.759396;-60.736544;496.446041;379.369676;8.322824;452.300960;-40.259928;12.548356;45.912325;146.550397;-20.799274;24.226465;76.298773;23.405369;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124927;1.290476;1.791469;2.810375;1.307822;1.769023;1.202218;
1.147219;0.975474;0.997669;0.954284;1.028624;0.976229;0.963972;1.001625;-12.759652;-60.737044;496.446734;379.372662;8.322407;452.301104;-40.260237;12.548024;45.911888;146.549802;-20.795757;24.225952;76.298099;23.404753;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124923;1.290459;1.791456;2.810323;1.307813;1.769016;1.202209;
1.147223;0.975474;0.997670;0.954289;1.028625;0.976229;0.963974;1.001626;-12.760163;-60.738044;496.448120;379.378636;8.321572;452.301391;-40.260854;12.547361;45.911011;146.548612;-20.788718;24.224926;76.296752;23.403519;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124914;1.290426;1.791429;2.810218;1.307797;1.769001;1.202192;
1.147231;0.975475;0.997671;0.954299;1.028628;0.976231;0.963978;1.001628;-12.761186;-60.740044;496.450891;379.390583;8.319903;452.301966;-40.262089;12.546035;45.909260;146.546232;-20.774646;24.222873;76.294059;23.401052;0.999802;0.999753;1.000404;1.001439;0.999827;0.999949;1.000000;1.124897;1.290359;1.791377;2.810008;1.307764;1.768972;1.202157;
1.147247;0.975477;0.997675;0.954318;1.028633;0.976235;0.963984;1.001631;-12.763231;-60.744042;496.456431;379.414471;8.316566;452.303116;-40.264557;12.543383;45.905758;146.541473;-20.746506;24.218769;76.288673;23.396120;0.999802;0.999753;1.000404;1.001439;0.999828;0.999949;1.000000;1.124862;1.290226;1.791272;2.809589;1.307699;1.768914;1.202087;
1.147279;0.975481;0.997682;0.954356;1.028644;0.976242;0.963998;1.001639;-12.767319;-60.752036;496.467508;379.462233;8.309893;452.305413;-40.269492;12.538081;45.898757;146.531959;-20.690247;24.210565;76.277906;23.386260;0.999802;0.999754;1.000404;1.001438;0.999828;0.999949;1.000000;1.124793;1.289959;1.791061;2.808750;1.307568;1.768798;1.201948;
1.147343;0.975489;0.997695;0.954433;1.028667;0.976257;0.964026;1.001654;-12.775493;-60.768011;496.489643;379.557692;8.296557;452.310001;-40.279351;12.527485;45.884768;146.512948;-20.577810;24.194171;76.256392;23.366556;0.999802;0.999754;1.000404;1.001438;0.999828;0.999949;1.000000;1.124654;1.289425;1.790641;2.807074;1.307306;1.768565;1.201671;
1.147471;0.975505;0.997722;0.954586;1.028711;0.976286;0.964081;1.001684;-12.791823;-60.799911;496.533840;379.748357;8.269917;452.319149;-40.299032;12.506325;45.856835;146.474989;-20.353260;24.161442;76.213438;23.327209;0.999802;0.999754;1.000404;1.001438;0.999828;0.999949;1.000001;1.124377;1.288360;1.789802;2.803728;1.306784;1.768100;1.201116;
1.147727;0.975537;0.997776;0.954892;1.028800;0.976343;0.964191;1.001744;-12.824415;-60.863511;496.621937;380.128673;8.216775;452.337333;-40.338240;12.464131;45.801156;146.399326;-19.905459;24.096219;76.127833;23.248766;0.999803;0.999755;1.000403;1.001436;0.999829;0.999949;1.000001;1.123824;1.286237;1.788129;2.797058;1.305742;1.767173;1.200010;
