time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;line1_5_line_P1Pu;line1_5_line_Q1Pu;line1_5_line_P2Pu;line1_5_line_Q2Pu;
0.314472;1.059996;1.045044;1.010009;1.017718;1.019570;1.070196;1.061542;1.089922;1.056003;1.051077;1.057049;1.055377;1.050567;1.035687;1.000000;232.426059;-16.666254;1.058852;1.436089;0.999999;39.977053;43.661792;1.048780;1.269319;1.000001;-0.012854;25.040263;1.011512;1.112114;0.999999;-0.001902;12.827173;1.070196;1.460812;1.000000;-0.002125;17.559796;1.096366;1.194383;0.216991;0.126991;0.755203;0.038277;-0.727571;0.022580;
0.321587;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427192;-16.666147;1.058853;1.436082;0.999999;39.974637;43.661836;1.048780;1.269317;1.000001;-0.011426;25.039640;1.011512;1.112111;0.999999;-0.002016;12.827706;1.070197;1.460792;1.000000;-0.002073;17.559571;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.321588;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427192;-16.666147;1.058853;1.436082;0.999999;39.974637;43.661836;1.048780;1.269317;1.000001;-0.011426;25.039640;1.011512;1.112111;0.999999;-0.002016;12.827706;1.070197;1.460792;1.000000;-0.002073;17.559571;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.321589;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427192;-16.666147;1.058853;1.436082;0.999999;39.974636;43.661836;1.048780;1.269317;1.000001;-0.011425;25.039640;1.011512;1.112111;0.999999;-0.002016;12.827706;1.070197;1.460792;1.000000;-0.002073;17.559571;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.321591;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427193;-16.666147;1.058853;1.436082;0.999999;39.974636;43.661836;1.048780;1.269317;1.000001;-0.011425;25.039640;1.011512;1.112111;0.999999;-0.002016;12.827706;1.070197;1.460792;1.000000;-0.002073;17.559571;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.321595;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427193;-16.666147;1.058853;1.436082;0.999999;39.974634;43.661837;1.048780;1.269317;1.000001;-0.011424;25.039639;1.011512;1.112111;0.999999;-0.002016;12.827706;1.070197;1.460792;1.000000;-0.002073;17.559571;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.321603;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427195;-16.666147;1.058853;1.436082;0.999999;39.974631;43.661837;1.048780;1.269317;1.000001;-0.011422;25.039638;1.011512;1.112111;0.999999;-0.002016;12.827707;1.070197;1.460792;1.000000;-0.002073;17.559571;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.321619;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427198;-16.666147;1.058853;1.436082;0.999999;39.974625;43.661837;1.048780;1.269317;1.000001;-0.011418;25.039637;1.011512;1.112111;0.999999;-0.002017;12.827708;1.070197;1.460792;1.000000;-0.002073;17.559570;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.321651;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427203;-16.666147;1.058853;1.436082;0.999999;39.974612;43.661839;1.048780;1.269317;1.000001;-0.011411;25.039634;1.011512;1.112111;0.999999;-0.002017;12.827710;1.070197;1.460792;1.000000;-0.002073;17.559569;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.321715;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427215;-16.666148;1.058853;1.436082;0.999999;39.974587;43.661841;1.048780;1.269317;1.000001;-0.011396;25.039628;1.011512;1.112111;0.999999;-0.002019;12.827715;1.070197;1.460792;1.000000;-0.002072;17.559567;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.321843;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427238;-16.666149;1.058853;1.436082;0.999999;39.974537;43.661845;1.048780;1.269317;1.000001;-0.011366;25.039615;1.011512;1.112111;0.999999;-0.002022;12.827724;1.070197;1.460792;1.000000;-0.002071;17.559563;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.322099;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427283;-16.666151;1.058853;1.436082;0.999999;39.974438;43.661854;1.048780;1.269317;1.000001;-0.011306;25.039591;1.011512;1.112111;0.999999;-0.002028;12.827743;1.070197;1.460791;1.000000;-0.002069;17.559555;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.322611;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055378;1.050568;1.035687;1.000000;232.427374;-16.666154;1.058853;1.436082;0.999999;39.974239;43.661872;1.048780;1.269316;1.000001;-0.011186;25.039542;1.011512;1.112111;0.999999;-0.002040;12.827780;1.070197;1.460790;1.000000;-0.002064;17.559538;1.096366;1.194388;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.323635;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089922;1.056003;1.051078;1.057050;1.055379;1.050568;1.035688;1.000000;232.427554;-16.666161;1.058853;1.436081;0.999999;39.973842;43.661908;1.048780;1.269316;1.000001;-0.010946;25.039443;1.011512;1.112110;0.999999;-0.002063;12.827854;1.070197;1.460787;1.000000;-0.002055;17.559505;1.096366;1.194389;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.325683;1.059996;1.045044;1.010009;1.017718;1.019571;1.070197;1.061542;1.089921;1.056004;1.051078;1.057050;1.055379;1.050569;1.035688;1.000000;232.427909;-16.666173;1.058853;1.436079;0.999999;39.973055;43.661978;1.048780;1.269315;1.000001;-0.010467;25.039247;1.011512;1.112110;0.999999;-0.002110;12.828001;1.070197;1.460782;1.000000;-0.002037;17.559440;1.096366;1.194391;0.216991;0.126991;0.755204;0.038277;-0.727572;0.022580;
0.329779;1.059996;1.045044;1.010009;1.017718;1.019571;1.070198;1.061543;1.089921;1.056004;1.051078;1.057051;1.055379;1.050569;1.035688;1.000000;232.428595;-16.666192;1.058853;1.436076;0.999999;39.971505;43.662112;1.048780;1.269313;1.000001;-0.009511;25.038856;1.011512;1.112108;0.999999;-0.002201;12.828289;1.070198;1.460772;1.000000;-0.002002;17.559310;1.096366;1.194393;0.216991;0.126991;0.755205;0.038276;-0.727573;0.022580;
0.337971;1.059997;1.045044;1.010010;1.017718;1.019571;1.070199;1.061543;1.089921;1.056004;1.051079;1.057052;1.055380;1.050570;1.035689;1.000000;232.429873;-16.666214;1.058853;1.436070;0.999999;39.968503;43.662357;1.048780;1.269310;1.000001;-0.007612;25.038078;1.011512;1.112105;0.999999;-0.002375;12.828847;1.070199;1.460752;1.000000;-0.001941;17.559056;1.096365;1.194399;0.216991;0.126991;0.755205;0.038276;-0.727574;0.022581;
0.354355;1.059997;1.045045;1.010010;1.017719;1.019572;1.070201;1.061543;1.089921;1.056005;1.051080;1.057053;1.055382;1.050572;1.035690;1.000000;232.432038;-16.666195;1.058854;1.436059;0.999999;39.962914;43.662756;1.048781;1.269304;1.000001;-0.003873;25.036544;1.011512;1.112099;1.000000;-0.002687;12.829896;1.070201;1.460714;1.000000;-0.001850;17.558564;1.096365;1.194411;0.216991;0.126992;0.755207;0.038276;-0.727575;0.022581;
0.370880;1.059998;1.045045;1.010010;1.017720;1.019573;1.070203;1.061543;1.089920;1.056006;1.051081;1.057054;1.055384;1.050573;1.035691;1.000000;232.433676;-16.666106;1.058854;1.436047;0.999999;39.957880;43.663042;1.048781;1.269298;1.000001;-0.000206;25.035024;1.011513;1.112093;1.000000;-0.002946;12.830880;1.070203;1.460677;1.000000;-0.001800;17.558087;1.096364;1.194422;0.216991;0.126992;0.755207;0.038276;-0.727575;0.022581;
0.387123;1.059998;1.045045;1.010011;1.017720;1.019573;1.070204;1.061544;1.089920;1.056006;1.051081;1.057056;1.055385;1.050575;1.035692;1.000000;232.434752;-16.665950;1.058855;1.436036;0.999999;39.953520;43.663208;1.048781;1.269292;1.000001;0.003296;25.033557;1.011513;1.112088;1.000000;-0.003147;12.831776;1.070204;1.460644;1.000000;-0.001792;17.557638;1.096364;1.194433;0.216992;0.126992;0.755206;0.038275;-0.727574;0.022581;
0.452659;1.060001;1.045047;1.010012;1.017722;1.019576;1.070210;1.061545;1.089918;1.056009;1.051084;1.057060;1.055391;1.050580;1.035696;1.000000;232.433893;-16.664837;1.058857;1.435993;0.999999;39.942088;43.662868;1.048783;1.269265;1.000001;0.016013;25.027970;1.011514;1.112069;1.000000;-0.003373;12.834842;1.070210;1.460524;1.000000;-0.002138;17.555973;1.096362;1.194476;0.216992;0.126992;0.755195;0.038275;-0.727564;0.022578;
0.583731;1.060004;1.045050;1.010014;1.017725;1.019580;1.070220;1.061547;1.089916;1.056012;1.051089;1.057067;1.055400;1.050589;1.035701;0.999999;232.414217;-16.661150;1.058861;1.435920;1.000000;39.943373;43.658740;1.048786;1.269206;1.000001;0.033673;25.018875;1.011515;1.112049;1.000000;-0.001981;12.838991;1.070220;1.460338;1.000000;-0.003839;17.553259;1.096358;1.194549;0.216993;0.126993;0.755149;0.038275;-0.727521;0.022562;
0.794891;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376621;-16.655047;1.058865;1.435836;1.000000;39.970163;43.650609;1.048789;1.269129;1.000000;0.042706;25.011001;1.011515;1.112052;1.000000;0.000343;12.842890;1.070229;1.460152;1.000000;-0.005884;17.550199;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.794892;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376621;-16.655047;1.058865;1.435836;1.000000;39.970163;43.650609;1.048789;1.269129;1.000000;0.042706;25.011001;1.011515;1.112052;1.000000;0.000343;12.842890;1.070229;1.460152;1.000000;-0.005884;17.550199;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.794893;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376621;-16.655047;1.058865;1.435836;1.000000;39.970163;43.650609;1.048789;1.269129;1.000000;0.042706;25.011001;1.011515;1.112052;1.000000;0.000343;12.842890;1.070229;1.460152;1.000000;-0.005885;17.550199;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.794895;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376620;-16.655047;1.058865;1.435836;1.000000;39.970164;43.650609;1.048789;1.269129;1.000000;0.042706;25.011001;1.011515;1.112052;1.000000;0.000343;12.842890;1.070229;1.460152;1.000000;-0.005885;17.550199;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.794899;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376619;-16.655046;1.058865;1.435836;1.000000;39.970165;43.650609;1.048789;1.269129;1.000000;0.042706;25.011001;1.011515;1.112052;1.000000;0.000343;12.842890;1.070229;1.460152;1.000000;-0.005885;17.550199;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.794907;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376617;-16.655046;1.058865;1.435836;1.000000;39.970167;43.650608;1.048789;1.269129;1.000000;0.042706;25.011001;1.011515;1.112052;1.000000;0.000344;12.842890;1.070229;1.460152;1.000000;-0.005885;17.550199;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.794923;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376612;-16.655046;1.058865;1.435836;1.000000;39.970172;43.650607;1.048789;1.269129;1.000000;0.042705;25.011001;1.011515;1.112052;1.000000;0.000344;12.842890;1.070229;1.460152;1.000000;-0.005885;17.550199;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.794955;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376603;-16.655044;1.058865;1.435836;1.000000;39.970181;43.650605;1.048789;1.269129;1.000000;0.042705;25.011000;1.011515;1.112052;1.000000;0.000345;12.842890;1.070229;1.460152;1.000000;-0.005885;17.550198;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.795019;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376585;-16.655042;1.058865;1.435836;1.000000;39.970199;43.650602;1.048789;1.269129;1.000000;0.042704;25.010999;1.011515;1.112052;1.000000;0.000346;12.842891;1.070229;1.460152;1.000000;-0.005886;17.550198;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.795147;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376549;-16.655037;1.058865;1.435836;1.000000;39.970235;43.650594;1.048789;1.269129;1.000000;0.042701;25.010996;1.011515;1.112052;1.000000;0.000349;12.842891;1.070229;1.460152;1.000000;-0.005888;17.550196;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.795403;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376477;-16.655028;1.058865;1.435836;1.000000;39.970308;43.650579;1.048789;1.269129;1.000000;0.042696;25.010991;1.011515;1.112052;1.000000;0.000354;12.842893;1.070229;1.460152;1.000000;-0.005892;17.550194;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.795915;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376333;-16.655009;1.058865;1.435835;1.000000;39.970453;43.650549;1.048789;1.269128;1.000000;0.042687;25.010982;1.011515;1.112052;1.000000;0.000365;12.842895;1.070229;1.460152;1.000000;-0.005899;17.550189;1.096353;1.194643;0.216994;0.126995;0.755079;0.038278;-0.727457;0.022538;
0.796939;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;232.376045;-16.654971;1.058865;1.435835;1.000000;39.970743;43.650489;1.048789;1.269128;1.000000;0.042666;25.010962;1.011515;1.112052;1.000000;0.000387;12.842900;1.070229;1.460151;1.000000;-0.005914;17.550179;1.096353;1.194644;0.216994;0.126995;0.755079;0.038278;-0.727456;0.022537;
0.798987;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057074;1.055409;1.050597;1.035706;0.999999;232.375470;-16.654896;1.058865;1.435834;1.000000;39.971323;43.650369;1.048790;1.269127;1.000000;0.042625;25.010924;1.011515;1.112053;1.000000;0.000430;12.842910;1.070229;1.460150;1.000000;-0.005943;17.550159;1.096353;1.194645;0.216994;0.126995;0.755078;0.038278;-0.727456;0.022537;
0.803083;1.060008;1.045055;1.010014;1.017729;1.019584;1.070229;1.061548;1.089912;1.056015;1.051093;1.057074;1.055409;1.050597;1.035706;0.999999;232.374330;-16.654746;1.058865;1.435833;1.000000;39.972484;43.650131;1.048790;1.269126;1.000000;0.042533;25.010850;1.011515;1.112053;1.000000;0.000514;12.842930;1.070229;1.460149;1.000000;-0.006000;17.550119;1.096353;1.194646;0.216994;0.126995;0.755076;0.038278;-0.727454;0.022536;
0.811275;1.060008;1.045055;1.010014;1.017729;1.019585;1.070229;1.061548;1.089912;1.056015;1.051093;1.057074;1.055409;1.050597;1.035707;0.999999;232.372082;-16.654451;1.058865;1.435831;1.000000;39.974804;43.649661;1.048790;1.269123;1.000000;0.042321;25.010715;1.011515;1.112055;1.000000;0.000678;12.842969;1.070229;1.460145;1.000000;-0.006110;17.550041;1.096353;1.194649;0.216995;0.126995;0.755072;0.038278;-0.727451;0.022535;
0.827659;1.060008;1.045055;1.010014;1.017729;1.019585;1.070230;1.061548;1.089912;1.056016;1.051093;1.057074;1.055409;1.050598;1.035707;1.000000;232.367743;-16.653878;1.058865;1.435826;1.000000;39.979415;43.648747;1.048790;1.269117;1.000000;0.041785;25.010490;1.011514;1.112057;1.000000;0.000982;12.843045;1.070230;1.460138;1.000000;-0.006306;17.549890;1.096353;1.194655;0.216995;0.126995;0.755065;0.038279;-0.727444;0.022533;
0.829089;1.060008;1.045055;1.010014;1.017729;1.019585;1.070230;1.061548;1.089912;1.056016;1.051093;1.057074;1.055409;1.050598;1.035707;1.000000;232.367377;-16.653829;1.058865;1.435826;1.000000;39.979812;43.648669;1.048790;1.269116;1.000000;0.041732;25.010473;1.011514;1.112057;1.000000;0.001007;12.843051;1.070230;1.460137;1.000000;-0.006322;17.549877;1.096353;1.194655;0.216995;0.126995;0.755065;0.038279;-0.727444;0.022533;
0.848572;1.060008;1.045056;1.010014;1.017729;1.019585;1.070230;1.061548;1.089911;1.056016;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.362585;-16.653184;1.058866;1.435821;1.000000;39.985151;43.647645;1.048790;1.269110;1.000000;0.040904;25.010289;1.011514;1.112061;1.000000;0.001314;12.843139;1.070230;1.460130;1.000000;-0.006510;17.549708;1.096352;1.194662;0.216995;0.126995;0.755057;0.038279;-0.727437;0.022530;
0.860427;1.060008;1.045056;1.010013;1.017729;1.019585;1.070230;1.061548;1.089911;1.056016;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;232.359850;-16.652808;1.058866;1.435818;1.000000;39.988328;43.647053;1.048791;1.269106;1.000000;0.040305;25.010219;1.011514;1.112063;1.000000;0.001475;12.843191;1.070230;1.460126;1.000000;-0.006602;17.549610;1.096352;1.194666;0.216995;0.126995;0.755053;0.038279;-0.727433;0.022528;
0.894341;1.060009;1.045057;1.010013;1.017729;1.019586;1.070231;1.061548;1.089911;1.056016;1.051094;1.057075;1.055410;1.050598;1.035707;1.000000;232.353102;-16.651829;1.058866;1.435810;1.000001;39.996729;43.645544;1.048791;1.269097;1.000000;0.038301;25.010174;1.011514;1.112070;1.000000;0.001799;12.843347;1.070231;1.460116;1.000000;-0.006764;17.549348;1.096351;1.194677;0.216995;0.126995;0.755044;0.038280;-0.727424;0.022525;
0.894342;1.060009;1.045057;1.010013;1.017729;1.019586;1.070231;1.061548;1.089911;1.056016;1.051094;1.057075;1.055410;1.050598;1.035707;1.000000;232.353102;-16.651829;1.058866;1.435810;1.000001;39.996729;43.645544;1.048791;1.269097;1.000000;0.038301;25.010174;1.011514;1.112070;1.000000;0.001799;12.843347;1.070231;1.460116;1.000000;-0.006764;17.549348;1.096351;1.194677;0.216995;0.126995;0.755044;0.038280;-0.727424;0.022525;
0.894343;1.060009;1.045057;1.010013;1.017729;1.019586;1.070231;1.061548;1.089911;1.056016;1.051094;1.057075;1.055410;1.050598;1.035707;1.000000;232.353102;-16.651828;1.058866;1.435810;1.000001;39.996730;43.645544;1.048791;1.269097;1.000000;0.038301;25.010174;1.011514;1.112070;1.000000;0.001799;12.843347;1.070231;1.460116;1.000000;-0.006764;17.549348;1.096351;1.194677;0.216995;0.126995;0.755044;0.038280;-0.727424;0.022525;
0.894345;1.060009;1.045057;1.010013;1.017729;1.019586;1.070231;1.061548;1.089911;1.056016;1.051094;1.057075;1.055410;1.050598;1.035707;1.000000;232.353101;-16.651828;1.058866;1.435810;1.000001;39.996730;43.645544;1.048791;1.269097;1.000000;0.038301;25.010174;1.011514;1.112070;1.000000;0.001799;12.843347;1.070231;1.460116;1.000000;-0.006764;17.549348;1.096351;1.194677;0.216995;0.126995;0.755044;0.038280;-0.727424;0.022525;
0.894349;1.060009;1.045057;1.010013;1.017729;1.019586;1.070231;1.061548;1.089911;1.056016;1.051094;1.057075;1.055410;1.050598;1.035707;1.000000;232.353100;-16.651828;1.058866;1.435810;1.000001;39.996731;43.645544;1.048791;1.269097;1.000000;0.038301;25.010174;1.011514;1.112070;1.000000;0.001799;12.843347;1.070231;1.460116;1.000000;-0.006764;17.549348;1.096351;1.194677;0.216995;0.126995;0.755044;0.038280;-0.727424;0.022525;
0.894357;1.060009;1.045057;1.010013;1.017729;1.019586;1.070231;1.061548;1.089911;1.056016;1.051094;1.057075;1.055410;1.050598;1.035707;1.000000;232.353099;-16.651828;1.058866;1.435810;1.000001;39.996733;43.645543;1.048791;1.269097;1.000000;0.038300;25.010174;1.011514;1.112070;1.000000;0.001799;12.843347;1.070231;1.460116;1.000000;-0.006764;17.549348;1.096351;1.194677;0.216995;0.126995;0.755044;0.038280;-0.727424;0.022525;
0.894373;1.060009;1.045057;1.010013;1.017729;1.019586;1.070231;1.061548;1.089911;1.056016;1.051094;1.057075;1.055410;1.050598;1.035707;1.000000;232.353096;-16.651828;1.058866;1.435810;1.000001;39.996737;43.645543;1.048791;1.269097;1.000000;0.038299;25.010174;1.011514;1.112070;1.000000;0.001800;12.843347;1.070231;1.460116;1.000000;-0.006764;17.549348;1.096351;1.194677;0.216995;0.126995;0.755044;0.038280;-0.727424;0.022525;
0.894405;1.060009;1.045057;1.010013;1.017729;1.019586;1.070231;1.061548;1.089911;1.056016;1.051094;1.057075;1.055410;1.050598;1.035707;1.000000;232.353090;-16.651827;1.058866;1.435810;1.000001;39.996745;43.645541;1.048791;1.269097;1.000000;0.038297;25.010174;1.011514;1.112070;1.000000;0.001800;12.843347;1.070231;1.460116;1.000000;-0.006764;17.549347;1.096351;1.194677;0.216995;0.126995;0.755044;0.038280;-0.727424;0.022525;
0.894469;1.060009;1.045057;1.010013;1.017729;1.019586;1.070231;1.061548;1.089911;1.056016;1.051094;1.057075;1.055410;1.050598;1.035707;1.000000;232.353078;-16.651825;1.058866;1.435810;1.000001;39.996760;43.645539;1.048791;1.269097;1.000000;0.038292;25.010174;1.011514;1.112070;1.000000;0.001800;12.843347;1.070231;1.460116;1.000000;-0.006764;17.549347;1.096351;1.194677;0.216995;0.126995;0.755044;0.038280;-0.727424;0.022525;
