time;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_UPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;WPP4A_WPP_wT4ACurrentSource_gridProtection_fOCB;
2.565762;0.432083;-0.208846;1.019342;1.016772;0.072340;-0.408276;-0.234449;-1.000000;
2.568987;0.431635;-0.208832;1.019351;1.016789;0.072226;-0.407861;-0.234355;-1.000000;
2.572212;0.431257;-0.208823;1.019358;1.016803;0.072129;-0.407511;-0.234280;-1.000000;
2.575437;0.430938;-0.208820;1.019362;1.016813;0.072048;-0.407217;-0.234221;-1.000000;
2.578662;0.430673;-0.208822;1.019364;1.016820;0.071981;-0.406971;-0.234177;-1.000000;
2.581887;0.430453;-0.208828;1.019365;1.016824;0.071925;-0.406769;-0.234145;-1.000000;
2.585112;0.430275;-0.208838;1.019364;1.016826;0.071880;-0.406604;-0.234125;-1.000000;
2.588337;0.430133;-0.208852;1.019361;1.016826;0.071844;-0.406474;-0.234115;-1.000000;
2.591563;0.430025;-0.208868;1.019358;1.016825;0.071817;-0.406375;-0.234114;-1.000000;
2.594788;0.429948;-0.208887;1.019353;1.016822;0.071798;-0.406304;-0.234121;-1.000000;
2.598013;0.429900;-0.208908;1.019348;1.016817;0.071787;-0.406260;-0.234135;-1.000000;
2.601238;0.429879;-0.208930;1.019342;1.016811;0.071782;-0.406242;-0.234155;-1.000000;
2.607688;0.429912;-0.208978;1.019328;1.016796;0.071792;-0.406273;-0.234211;-1.000000;
2.614138;0.430036;-0.209028;1.019312;1.016778;0.071825;-0.406390;-0.234286;-1.000000;
2.620589;0.430244;-0.209080;1.019295;1.016758;0.071880;-0.406584;-0.234377;-1.000000;
2.627039;0.430526;-0.209131;1.019278;1.016735;0.071953;-0.406846;-0.234481;-1.000000;
2.633489;0.430873;-0.209182;1.019259;1.016710;0.072042;-0.407168;-0.234596;-1.000000;
2.646390;0.431714;-0.209281;1.019222;1.016657;0.072259;-0.407949;-0.234847;-1.000000;
2.659290;0.432712;-0.209374;1.019185;1.016602;0.072516;-0.408874;-0.235120;-1.000000;
2.660096;0.432779;-0.209380;1.019183;1.016598;0.072533;-0.408936;-0.235138;-1.000000;
2.660499;0.432813;-0.209383;1.019181;1.016597;0.072542;-0.408967;-0.235147;-1.000000;
2.661306;0.432881;-0.209388;1.019179;1.016593;0.072559;-0.409030;-0.235165;-1.000000;
2.662918;0.433018;-0.209399;1.019174;1.016586;0.072594;-0.409157;-0.235201;-1.000000;
2.666143;0.433296;-0.209421;1.019165;1.016572;0.072666;-0.409415;-0.235272;-1.000000;
2.672594;0.433864;-0.209463;1.019147;1.016543;0.072811;-0.409941;-0.235417;-1.000000;
2.685494;0.435037;-0.209540;1.019112;1.016486;0.073112;-0.411028;-0.235705;-1.000000;
2.698395;0.436245;-0.209609;1.019079;1.016431;0.073421;-0.412146;-0.235992;-1.000000;
2.711295;0.437471;-0.209670;1.019048;1.016377;0.073735;-0.413281;-0.236274;-1.000000;
2.724196;0.438704;-0.209723;1.019020;1.016326;0.074050;-0.414422;-0.236549;-1.000000;
2.725002;0.438782;-0.209726;1.019018;1.016322;0.074070;-0.414494;-0.236566;-1.000000;
2.726614;0.438936;-0.209732;1.019014;1.016316;0.074109;-0.414637;-0.236600;-1.000000;
2.729839;0.439245;-0.209744;1.019008;1.016303;0.074188;-0.414922;-0.236668;-1.000000;
2.730243;0.439284;-0.209745;1.019007;1.016302;0.074198;-0.414958;-0.236676;-1.000000;
2.731049;0.439361;-0.209748;1.019005;1.016299;0.074218;-0.415029;-0.236693;-1.000000;
2.732661;0.439515;-0.209754;1.019002;1.016293;0.074257;-0.415172;-0.236726;-1.000000;
2.735887;0.439823;-0.209764;1.018995;1.016280;0.074336;-0.415457;-0.236793;-1.000000;
2.737499;0.439977;-0.209770;1.018992;1.016274;0.074375;-0.415599;-0.236826;-1.000000;
2.738305;0.440054;-0.209772;1.018990;1.016271;0.074395;-0.415670;-0.236842;-1.000000;
2.738709;0.440092;-0.209774;1.018990;1.016270;0.074404;-0.415706;-0.236851;-1.000000;
2.739515;0.440169;-0.209776;1.018988;1.016267;0.074424;-0.415777;-0.236867;-1.000000;
2.741127;0.440322;-0.209781;1.018985;1.016260;0.074463;-0.415919;-0.236900;-1.000000;
2.741934;0.440399;-0.209784;1.018983;1.016257;0.074483;-0.415990;-0.236916;-1.000000;
2.743546;0.440552;-0.209789;1.018980;1.016251;0.074522;-0.416132;-0.236949;-1.000000;
2.744353;0.440629;-0.209791;1.018979;1.016248;0.074541;-0.416202;-0.236965;-1.000000;
2.745965;0.440782;-0.209796;1.018975;1.016242;0.074580;-0.416344;-0.236997;-1.000000;
2.746771;0.440858;-0.209798;1.018974;1.016240;0.074600;-0.416414;-0.237014;-1.000000;
2.748384;0.441011;-0.209803;1.018971;1.016234;0.074639;-0.416556;-0.237046;-1.000000;
2.749190;0.441087;-0.209805;1.018969;1.016231;0.074658;-0.416626;-0.237062;-1.000000;
2.750803;0.441239;-0.209809;1.018966;1.016225;0.074697;-0.416767;-0.237094;-1.000000;
2.751609;0.441315;-0.209812;1.018965;1.016222;0.074717;-0.416837;-0.237110;-1.000000;
2.753222;0.441467;-0.209816;1.018962;1.016216;0.074755;-0.416978;-0.237142;-1.000000;
2.754028;0.441543;-0.209818;1.018960;1.016213;0.074775;-0.417048;-0.237158;-1.000000;
2.755640;0.441695;-0.209822;1.018958;1.016207;0.074813;-0.417188;-0.237189;-1.000000;
2.756447;0.441771;-0.209824;1.018956;1.016204;0.074833;-0.417258;-0.237205;-1.000000;
2.758059;0.441922;-0.209829;1.018953;1.016199;0.074871;-0.417398;-0.237237;-1.000000;
2.758866;0.441997;-0.209831;1.018952;1.016196;0.074891;-0.417468;-0.237252;-1.000000;
2.760478;0.442148;-0.209834;1.018949;1.016190;0.074929;-0.417608;-0.237284;-1.000000;
2.761284;0.442224;-0.209836;1.018947;1.016187;0.074948;-0.417677;-0.237299;-1.000000;
2.762897;0.442374;-0.209840;1.018945;1.016182;0.074987;-0.417817;-0.237331;-1.000000;
2.763703;0.442449;-0.209842;1.018943;1.016179;0.075006;-0.417886;-0.237346;-1.000000;
2.765316;0.442600;-0.209846;1.018940;1.016173;0.075044;-0.418025;-0.237377;-1.000000;
2.768541;0.442899;-0.209853;1.018935;1.016162;0.075121;-0.418302;-0.237439;-1.000000;
2.770153;0.443048;-0.209857;1.018932;1.016157;0.075159;-0.418440;-0.237469;-1.000000;
2.770960;0.443123;-0.209858;1.018931;1.016154;0.075178;-0.418509;-0.237485;-1.000000;
2.772572;0.443272;-0.209862;1.018928;1.016148;0.075216;-0.418646;-0.237515;-1.000000;
2.775797;0.443569;-0.209868;1.018923;1.016137;0.075291;-0.418921;-0.237576;-1.000000;
2.782248;0.444159;-0.209881;1.018913;1.016116;0.075442;-0.419467;-0.237695;-1.000000;
2.795148;0.445324;-0.209903;1.018893;1.016074;0.075739;-0.420544;-0.237930;-1.000000;
2.820949;0.447591;-0.209937;1.018856;1.015994;0.076316;-0.422639;-0.238379;-1.000000;
2.846750;0.449772;-0.209962;1.018823;1.015919;0.076872;-0.424655;-0.238804;-1.000000;
2.898352;0.453880;-0.209992;1.018765;1.015781;0.077918;-0.428450;-0.239595;-1.000000;
2.927900;0.456085;-0.210002;1.018735;1.015707;0.078479;-0.430487;-0.240016;-1.000000;
2.927966;0.456090;-0.210002;1.018735;1.015707;0.078480;-0.430491;-0.240017;-1.000000;
2.928099;0.456099;-0.210002;1.018734;1.015707;0.078482;-0.430500;-0.240019;-1.000000;
2.928365;0.456119;-0.210002;1.018734;1.015706;0.078487;-0.430518;-0.240023;-1.000000;
2.928898;0.456157;-0.210002;1.018734;1.015705;0.078497;-0.430554;-0.240030;-1.000000;
2.929963;0.456234;-0.210002;1.018733;1.015702;0.078517;-0.430625;-0.240044;-1.000000;
2.932092;0.456388;-0.210003;1.018731;1.015697;0.078556;-0.430767;-0.240074;-1.000000;
2.932358;0.456407;-0.210003;1.018730;1.015697;0.078561;-0.430785;-0.240077;-1.000000;
2.932891;0.456446;-0.210003;1.018730;1.015695;0.078571;-0.430820;-0.240084;-1.000000;
2.933157;0.456465;-0.210003;1.018730;1.015695;0.078575;-0.430838;-0.240088;-1.000000;
2.933290;0.456474;-0.210003;1.018729;1.015694;0.078578;-0.430847;-0.240090;-1.000000;
2.933556;0.456494;-0.210003;1.018729;1.015694;0.078583;-0.430864;-0.240093;-1.000000;
2.934089;0.456532;-0.210003;1.018729;1.015693;0.078593;-0.430900;-0.240101;-1.000000;
2.934355;0.456551;-0.210003;1.018728;1.015692;0.078597;-0.430917;-0.240104;-1.000000;
2.934488;0.456561;-0.210003;1.018728;1.015692;0.078600;-0.430926;-0.240106;-1.000000;
2.934754;0.456580;-0.210003;1.018728;1.015691;0.078605;-0.430944;-0.240110;-1.000000;
2.934887;0.456589;-0.210003;1.018728;1.015691;0.078607;-0.430953;-0.240112;-1.000000;
2.935153;0.456608;-0.210003;1.018728;1.015690;0.078612;-0.430970;-0.240115;-1.000000;
2.935287;0.456618;-0.210003;1.018728;1.015690;0.078614;-0.430979;-0.240117;-1.000000;
2.935553;0.456637;-0.210003;1.018727;1.015689;0.078619;-0.430997;-0.240121;-1.000000;
2.935686;0.456647;-0.210003;1.018727;1.015689;0.078622;-0.431006;-0.240122;-1.000000;
2.935952;0.456666;-0.210003;1.018727;1.015688;0.078627;-0.431023;-0.240126;-1.000000;
2.936085;0.456675;-0.210003;1.018727;1.015688;0.078629;-0.431032;-0.240128;-1.000000;
2.936351;0.456694;-0.210003;1.018727;1.015687;0.078634;-0.431050;-0.240131;-1.000000;
2.936484;0.456704;-0.210003;1.018726;1.015687;0.078636;-0.431059;-0.240133;-1.000000;
2.936751;0.456723;-0.210003;1.018726;1.015686;0.078641;-0.431076;-0.240137;-1.000000;
2.936884;0.456732;-0.210003;1.018726;1.015686;0.078644;-0.431085;-0.240139;-1.000000;
2.937150;0.456751;-0.210003;1.018726;1.015685;0.078648;-0.431103;-0.240142;-1.000000;
2.937283;0.456761;-0.210003;1.018726;1.015685;0.078651;-0.431111;-0.240144;-1.000000;
2.937549;0.456780;-0.210004;1.018725;1.015684;0.078656;-0.431129;-0.240148;-1.000000;
2.937682;0.456790;-0.210004;1.018725;1.015684;0.078658;-0.431138;-0.240149;-1.000000;
2.937949;0.456809;-0.210004;1.018725;1.015683;0.078663;-0.431155;-0.240153;-1.000000;
2.938082;0.456818;-0.210004;1.018725;1.015683;0.078665;-0.431164;-0.240155;-1.000000;
2.938348;0.456837;-0.210004;1.018725;1.015683;0.078670;-0.431182;-0.240158;-1.000000;
2.938481;0.456847;-0.210004;1.018725;1.015682;0.078673;-0.431191;-0.240160;-1.000000;
2.938747;0.456866;-0.210004;1.018724;1.015682;0.078677;-0.431208;-0.240164;-1.000000;
2.938880;0.456875;-0.210004;1.018724;1.015681;0.078680;-0.431217;-0.240166;-1.000000;
2.939146;0.456894;-0.210004;1.018724;1.015681;0.078685;-0.431234;-0.240169;-1.000000;
2.939280;0.456904;-0.210004;1.018724;1.015680;0.078687;-0.431243;-0.240171;-1.000000;
2.939546;0.456923;-0.210004;1.018724;1.015680;0.078692;-0.431261;-0.240175;-1.000000;
2.939679;0.456932;-0.210004;1.018723;1.015679;0.078694;-0.431269;-0.240176;-1.000000;
2.939945;0.456951;-0.210004;1.018723;1.015679;0.078699;-0.431287;-0.240180;-1.000000;
2.940078;0.456961;-0.210004;1.018723;1.015679;0.078702;-0.431296;-0.240182;-1.000000;
2.940344;0.456979;-0.210004;1.018723;1.015678;0.078706;-0.431313;-0.240185;-1.000000;
2.940477;0.456989;-0.210004;1.018723;1.015678;0.078709;-0.431322;-0.240187;-1.000000;
2.940744;0.457008;-0.210004;1.018722;1.015677;0.078714;-0.431339;-0.240191;-1.000000;
2.940877;0.457017;-0.210004;1.018722;1.015677;0.078716;-0.431348;-0.240193;-1.000000;
2.941143;0.457036;-0.210004;1.018722;1.015676;0.078721;-0.431366;-0.240196;-1.000000;
2.941276;0.457046;-0.210004;1.018722;1.015676;0.078723;-0.431374;-0.240198;-1.000000;
2.941542;0.457065;-0.210004;1.018722;1.015675;0.078728;-0.431392;-0.240202;-1.000000;
2.941675;0.457074;-0.210004;1.018722;1.015675;0.078731;-0.431401;-0.240203;-1.000000;
2.941942;0.457093;-0.210004;1.018721;1.015674;0.078735;-0.431418;-0.240207;-1.000000;
2.942075;0.457102;-0.210004;1.018721;1.015674;0.078738;-0.431427;-0.240209;-1.000000;
2.942341;0.457121;-0.210004;1.018721;1.015673;0.078743;-0.431444;-0.240212;-1.000000;
2.942474;0.457131;-0.210004;1.018721;1.015673;0.078745;-0.431453;-0.240214;-1.000000;
2.942740;0.457150;-0.210004;1.018721;1.015672;0.078750;-0.431470;-0.240218;-1.000000;
2.942873;0.457159;-0.210004;1.018721;1.015672;0.078752;-0.431479;-0.240219;-1.000000;
2.943139;0.457178;-0.210004;1.018720;1.015671;0.078757;-0.431497;-0.240223;-1.000000;
2.943273;0.457187;-0.210004;1.018720;1.015671;0.078759;-0.431505;-0.240225;-1.000000;
2.943539;0.457206;-0.210004;1.018720;1.015670;0.078764;-0.431523;-0.240228;-1.000000;
2.943672;0.457216;-0.210004;1.018720;1.015670;0.078767;-0.431531;-0.240230;-1.000000;
2.943938;0.457234;-0.210004;1.018720;1.015670;0.078771;-0.431549;-0.240234;-1.000000;
2.944071;0.457244;-0.210004;1.018719;1.015669;0.078774;-0.431557;-0.240235;-1.000000;
2.944337;0.457263;-0.210004;1.018719;1.015669;0.078779;-0.431575;-0.240239;-1.000000;
2.944470;0.457272;-0.210004;1.018719;1.015668;0.078781;-0.431584;-0.240241;-1.000000;
2.944737;0.457291;-0.210004;1.018719;1.015668;0.078786;-0.431601;-0.240244;-1.000000;
2.944870;0.457300;-0.210005;1.018719;1.015667;0.078788;-0.431610;-0.240246;-1.000000;
2.945136;0.457319;-0.210005;1.018718;1.015667;0.078793;-0.431627;-0.240250;-1.000000;
2.945269;0.457329;-0.210005;1.018718;1.015666;0.078795;-0.431636;-0.240252;-1.000000;
2.945535;0.457347;-0.210005;1.018718;1.015666;0.078800;-0.431653;-0.240255;-1.000000;
2.945668;0.457357;-0.210005;1.018718;1.015666;0.078802;-0.431662;-0.240257;-1.000000;
2.945935;0.457376;-0.210005;1.018718;1.015665;0.078807;-0.431679;-0.240260;-1.000000;
2.946068;0.457385;-0.210005;1.018718;1.015665;0.078810;-0.431688;-0.240262;-1.000000;
2.946334;0.457404;-0.210005;1.018717;1.015664;0.078814;-0.431705;-0.240266;-1.000000;
2.946467;0.457413;-0.210005;1.018717;1.015664;0.078817;-0.431714;-0.240268;-1.000000;
2.946733;0.457432;-0.210005;1.018717;1.015663;0.078822;-0.431731;-0.240271;-1.000000;
2.946866;0.457441;-0.210005;1.018717;1.015663;0.078824;-0.431740;-0.240273;-1.000000;
2.947132;0.457460;-0.210005;1.018717;1.015662;0.078829;-0.431757;-0.240276;-1.000000;
2.947266;0.457469;-0.210005;1.018716;1.015662;0.078831;-0.431766;-0.240278;-1.000000;
2.947532;0.457488;-0.210005;1.018716;1.015661;0.078836;-0.431783;-0.240282;-1.000000;
2.947665;0.457497;-0.210005;1.018716;1.015661;0.078838;-0.431792;-0.240283;-1.000000;
2.947931;0.457516;-0.210005;1.018716;1.015660;0.078843;-0.431809;-0.240287;-1.000000;
2.948064;0.457525;-0.210005;1.018716;1.015660;0.078845;-0.431818;-0.240289;-1.000000;
2.948330;0.457544;-0.210005;1.018715;1.015659;0.078850;-0.431835;-0.240292;-1.000000;
2.948463;0.457553;-0.210005;1.018715;1.015659;0.078852;-0.431843;-0.240294;-1.000000;
2.948730;0.457572;-0.210005;1.018715;1.015658;0.078857;-0.431861;-0.240298;-1.000000;
2.948863;0.457581;-0.210005;1.018715;1.015658;0.078860;-0.431869;-0.240299;-1.000000;
2.949129;0.457600;-0.210005;1.018715;1.015658;0.078864;-0.431887;-0.240303;-1.000000;
2.949262;0.457610;-0.210005;1.018715;1.015657;0.078867;-0.431895;-0.240305;-1.000000;
2.949528;0.457628;-0.210005;1.018714;1.015657;0.078871;-0.431912;-0.240308;-1.000000;
2.949661;0.457638;-0.210005;1.018714;1.015656;0.078874;-0.431921;-0.240310;-1.000000;
2.949928;0.457656;-0.210005;1.018714;1.015656;0.078879;-0.431938;-0.240314;-1.000000;
2.950061;0.457665;-0.210005;1.018714;1.015655;0.078881;-0.431947;-0.240315;-1.000000;
2.950327;0.457684;-0.210005;1.018714;1.015655;0.078886;-0.431964;-0.240319;-1.000000;
2.950460;0.457693;-0.210005;1.018714;1.015654;0.078888;-0.431973;-0.240321;-1.000000;
2.950726;0.457712;-0.210005;1.018713;1.015654;0.078893;-0.431990;-0.240324;-1.000000;
2.950859;0.457721;-0.210005;1.018713;1.015654;0.078895;-0.431999;-0.240326;-1.000000;
2.951125;0.457740;-0.210005;1.018713;1.015653;0.078900;-0.432016;-0.240329;-1.000000;
2.951259;0.457749;-0.210005;1.018713;1.015653;0.078902;-0.432024;-0.240331;-1.000000;
2.951525;0.457768;-0.210005;1.018713;1.015652;0.078907;-0.432041;-0.240335;-1.000000;
2.951658;0.457777;-0.210005;1.018712;1.015652;0.078909;-0.432050;-0.240336;-1.000000;
2.951924;0.457796;-0.210005;1.018712;1.015651;0.078914;-0.432067;-0.240340;-1.000000;
2.952057;0.457805;-0.210005;1.018712;1.015651;0.078917;-0.432076;-0.240342;-1.000000;
2.952323;0.457824;-0.210005;1.018712;1.015650;0.078921;-0.432093;-0.240345;-1.000000;
2.952456;0.457833;-0.210005;1.018712;1.015650;0.078924;-0.432102;-0.240347;-1.000000;
2.952723;0.457851;-0.210005;1.018711;1.015649;0.078928;-0.432119;-0.240351;-1.000000;
2.952856;0.457861;-0.210005;1.018711;1.015649;0.078931;-0.432127;-0.240352;-1.000000;
2.953122;0.457879;-0.210005;1.018711;1.015648;0.078935;-0.432144;-0.240356;-1.000000;
2.953255;0.457889;-0.210005;1.018711;1.015648;0.078938;-0.432153;-0.240358;-1.000000;
2.953521;0.457907;-0.210006;1.018711;1.015647;0.078942;-0.432170;-0.240361;-1.000000;
2.953654;0.457916;-0.210006;1.018711;1.015647;0.078945;-0.432179;-0.240363;-1.000000;
2.953921;0.457935;-0.210006;1.018710;1.015647;0.078950;-0.432196;-0.240366;-1.000000;
2.954054;0.457944;-0.210006;1.018710;1.015646;0.078952;-0.432204;-0.240368;-1.000000;
2.954320;0.457963;-0.210006;1.018710;1.015646;0.078957;-0.432221;-0.240372;-1.000000;
2.954453;0.457972;-0.210006;1.018710;1.015645;0.078959;-0.432230;-0.240373;-1.000000;
2.954719;0.457990;-0.210006;1.018710;1.015645;0.078964;-0.432247;-0.240377;-1.000000;
2.954852;0.458000;-0.210006;1.018710;1.015644;0.078966;-0.432256;-0.240379;-1.000000;
2.955118;0.458018;-0.210006;1.018709;1.015644;0.078971;-0.432273;-0.240382;-1.000000;
2.955252;0.458027;-0.210006;1.018709;1.015643;0.078973;-0.432281;-0.240384;-1.000000;
2.955518;0.458046;-0.210006;1.018709;1.015643;0.078978;-0.432298;-0.240387;-1.000000;
2.955651;0.458055;-0.210006;1.018709;1.015643;0.078980;-0.432307;-0.240389;-1.000000;
2.955917;0.458074;-0.210006;1.018709;1.015642;0.078985;-0.432324;-0.240393;-1.000000;
2.956050;0.458083;-0.210006;1.018708;1.015642;0.078987;-0.432332;-0.240394;-1.000000;
2.956316;0.458101;-0.210006;1.018708;1.015641;0.078992;-0.432349;-0.240398;-1.000000;
2.956449;0.458111;-0.210006;1.018708;1.015641;0.078994;-0.432358;-0.240400;-1.000000;
2.956716;0.458129;-0.210006;1.018708;1.015640;0.078999;-0.432375;-0.240403;-1.000000;
2.956849;0.458138;-0.210006;1.018708;1.015640;0.079001;-0.432383;-0.240405;-1.000000;
2.957115;0.458157;-0.210006;1.018708;1.015639;0.079006;-0.432401;-0.240408;-1.000000;
2.957248;0.458166;-0.210006;1.018707;1.015639;0.079008;-0.432409;-0.240410;-1.000000;
2.957514;0.458184;-0.210006;1.018707;1.015638;0.079013;-0.432426;-0.240414;-1.000000;
2.957647;0.458193;-0.210006;1.018707;1.015638;0.079015;-0.432435;-0.240415;-1.000000;
2.957914;0.458212;-0.210006;1.018707;1.015637;0.079020;-0.432452;-0.240419;-1.000000;
2.958047;0.458221;-0.210006;1.018707;1.015637;0.079022;-0.432460;-0.240421;-1.000000;
2.958313;0.458239;-0.210006;1.018706;1.015637;0.079027;-0.432477;-0.240424;-1.000000;
2.958446;0.458249;-0.210006;1.018706;1.015636;0.079029;-0.432486;-0.240426;-1.000000;
2.958712;0.458267;-0.210006;1.018706;1.015636;0.079034;-0.432502;-0.240429;-1.000000;
2.958845;0.458276;-0.210006;1.018706;1.015635;0.079036;-0.432511;-0.240431;-1.000000;
2.959111;0.458295;-0.210006;1.018706;1.015635;0.079041;-0.432528;-0.240434;-1.000000;
2.959245;0.458304;-0.210006;1.018706;1.015634;0.079043;-0.432536;-0.240436;-1.000000;
2.959511;0.458322;-0.210006;1.018705;1.015634;0.079048;-0.432553;-0.240440;-1.000000;
2.959644;0.458331;-0.210006;1.018705;1.015633;0.079050;-0.432562;-0.240441;-1.000000;
2.959910;0.458350;-0.210006;1.018705;1.015633;0.079055;-0.432579;-0.240445;-1.000000;
2.960043;0.458359;-0.210006;1.018705;1.015633;0.079057;-0.432587;-0.240447;-1.000000;
2.960309;0.458377;-0.210006;1.018705;1.015632;0.079062;-0.432604;-0.240450;-1.000000;
2.960442;0.458386;-0.210006;1.018705;1.015632;0.079064;-0.432613;-0.240452;-1.000000;
2.960709;0.458405;-0.210006;1.018704;1.015631;0.079069;-0.432630;-0.240455;-1.000000;
2.960842;0.458414;-0.210006;1.018704;1.015631;0.079071;-0.432638;-0.240457;-1.000000;
2.961108;0.458432;-0.210006;1.018704;1.015630;0.079076;-0.432655;-0.240460;-1.000000;
2.961241;0.458441;-0.210006;1.018704;1.015630;0.079078;-0.432663;-0.240462;-1.000000;
2.961507;0.458460;-0.210006;1.018704;1.015629;0.079083;-0.432680;-0.240466;-1.000000;
2.961640;0.458469;-0.210006;1.018703;1.015629;0.079085;-0.432689;-0.240467;-1.000000;
2.961906;0.458487;-0.210006;1.018703;1.015628;0.079090;-0.432706;-0.240471;-1.000000;
2.962040;0.458496;-0.210006;1.018703;1.015628;0.079092;-0.432714;-0.240473;-1.000000;
2.962306;0.458514;-0.210006;1.018703;1.015627;0.079097;-0.432731;-0.240476;-1.000000;
2.962439;0.458523;-0.210006;1.018703;1.015627;0.079099;-0.432739;-0.240478;-1.000000;
2.962705;0.458542;-0.210006;1.018702;1.015627;0.079104;-0.432756;-0.240481;-1.000000;
2.962838;0.458551;-0.210006;1.018702;1.015626;0.079106;-0.432765;-0.240483;-1.000000;
2.963104;0.458569;-0.210006;1.018702;1.015626;0.079111;-0.432781;-0.240486;-1.000000;
2.963237;0.458578;-0.210006;1.018702;1.015625;0.079113;-0.432790;-0.240488;-1.000000;
2.963504;0.458596;-0.210007;1.018702;1.015625;0.079118;-0.432807;-0.240492;-1.000000;
2.963637;0.458606;-0.210007;1.018702;1.015624;0.079120;-0.432815;-0.240493;-1.000000;
2.963903;0.458624;-0.210007;1.018701;1.015624;0.079125;-0.432832;-0.240497;-1.000000;
2.964036;0.458633;-0.210007;1.018701;1.015624;0.079127;-0.432840;-0.240499;-1.000000;
2.964302;0.458651;-0.210007;1.018701;1.015623;0.079132;-0.432857;-0.240502;-1.000000;
2.964435;0.458660;-0.210007;1.018701;1.015623;0.079134;-0.432866;-0.240504;-1.000000;
2.964702;0.458678;-0.210007;1.018701;1.015622;0.079139;-0.432882;-0.240507;-1.000000;
2.964835;0.458688;-0.210007;1.018701;1.015622;0.079141;-0.432891;-0.240509;-1.000000;
2.965101;0.458706;-0.210007;1.018700;1.015621;0.079146;-0.432908;-0.240512;-1.000000;
2.965234;0.458715;-0.210007;1.018700;1.015621;0.079148;-0.432916;-0.240514;-1.000000;
2.965500;0.458733;-0.210007;1.018700;1.015620;0.079153;-0.432933;-0.240517;-1.000000;
2.965633;0.458742;-0.210007;1.018700;1.015620;0.079155;-0.432941;-0.240519;-1.000000;
2.965899;0.458760;-0.210007;1.018700;1.015619;0.079160;-0.432958;-0.240523;-1.000000;
2.966033;0.458769;-0.210007;1.018700;1.015619;0.079162;-0.432966;-0.240524;-1.000000;
2.966299;0.458787;-0.210007;1.018699;1.015619;0.079166;-0.432983;-0.240528;-1.000000;
2.966432;0.458796;-0.210007;1.018699;1.015618;0.079169;-0.432992;-0.240530;-1.000000;
2.966698;0.458815;-0.210007;1.018699;1.015618;0.079173;-0.433008;-0.240533;-1.000000;
2.966831;0.458824;-0.210007;1.018699;1.015617;0.079176;-0.433017;-0.240535;-1.000000;
2.967097;0.458842;-0.210007;1.018699;1.015617;0.079180;-0.433033;-0.240538;-1.000000;
